1268,,http://198.82.159.134/axis-cgi/jpg/image.cgi,37.2278158615,-80.4236795632,1280,720
1269,Tynset - Torget,http://77.106.164.66/cgi-bin/jpg/image.cgi,62.271446228,10.7726364136,704,576
1270,,http://webcam-rade.ville-ge.ch/axis-cgi/jpg/image.cgi?1160648119484,0,0,320,240
1271,,http://snowbowl.dyndns.org:5518/axis-cgi/jpg/image.cgi?camera=,0,0,640,480
1272,Arolla: Hotel Kurhaus,http://www.arolla.com/mt-collon/mtcollon.jpg,0,0,1280,960
1273,,http://www.arolla.com/pigne/pigne.jpg,0,0,1280,960
1274,,http://www.swisswebcams.ch/mobotix/ar2o.jpg,0,0,640,480
1275,,http://www.swisswebcams.ch/mobotix/ar1o.jpg,0,0,640,480
1276,Binntal: Imfeld,http://www.obengtest.ch/binntal/image.jpg,0,0,640,480
1277,,http://www.todtmoos.info/roessle/1.jpg,0,0,1280,720
1278,,http://www.eckerhof-hinterdorf.de/Bilder/webcam.jpg,0,0,640,480
1279,,http://www.brunni.ch/images/webcam/webcam02.jpg,0,0,320,240
1280,,http://www.ghoech.ch/M1/cam2_live.jpg,0,0,1280,960
1281,,http://www.infocmt.ch/sunshine/webcam/cma4_fixe.jpg,0,0,1280,960
1282,,http://www2.snowfactory.com/portal/last-randogne.jpg,0,0,320,240
1283,,http://www.eigenthal.ch/webcam/live.jpg,47.0166139,8.1801249,640,480
1284,,http://www.straub-feldberg.de/straub-feldberg.jpg,0,0,640,480
1285,,http://www.mythenregion.ch/html/livekamera/livecammythenregion1.jpg,0,0,1024,768
1286,,http://www.swisswebcams.ch/mobotix/p58h.jpg,0,0,1024,384
1287,,http://www.swisswebcams.ch/mobotix/p59h.jpg,0,0,1024,384
1288,,http://www.almenrausch.eu/webcam/webcam_almenrausch_b.jpg,0,0,640,480
1289,,http://www.birkenhoehe.com/webcam/webbild.jpg,0,0,704,576
1290,,http://www.swisswebcams.ch/mobotix/L35k.jpg,0,0,640,480
1291,,http://www.swisswebcams.ch/mobotix/L37k.jpg,0,0,640,480
1292,,http://www.swisswebcams.ch/mobotix/L36k.jpg,0,0,640,480
1293,,http://www.mythenregion.ch/html/livekamera/livecammythenregion2.jpg,0,0,1024,768
1294,,http://www.swisspanorama.com/assets/images/maennlichen.jpg,0,0,640,480
1295,Saas-Fee: Village,http://www.saasfee.ch/livecam/livedorf.jpg,0,0,640,480
1296,,http://www.hohsaas.info/livebild/fullsize_CAM1.jpg,0,0,704,576
1297,,http://www.swisspanorama.com/assets/images/schilthorn.jpg,0,0,640,480
1298,,http://www.swisswebcams.ch/mobotix/f98u.jpg,0,0,640,480
1299,,http://www.swisswebcams.ch/mobotix/S68L.jpg,0,0,640,480
1300,,http://www.swisswebcams.ch/mobotix/S44Q.jpg,0,0,640,480
1301,,http://www.swisswebcams.ch/mobotix/c08o.jpg,0,0,640,480
1302,,http://www.swisswebcams.ch/mobotix/b27a.jpg,46.8071508852082,9.0605291567738,640,480
1303,,http://www.bulktraffic.de/wsvcam/wsvcam.jpg,48.2540905658578,9.03085429221393,800,600
1304,,http://www.wintersportvereinebingen.de/lift2.jpg,0,0,640,480
1305,,http://www.swisswebcams.ch/mobotix/e31r.jpg,0,0,640,480
1306,,http://www.swisswebcams.ch/mobotix/k72l.jpg,0,0,1280,720
1307,,http://www.swisswebcams.ch/mobotix/a01m.jpg,0,0,640,480
1308,,http://www.wetter-aftersteg.de/webcam.jpg,0,0,640,480
1309,,http://www.loepfe-co.ch/Wetterdaten/TraisFluors/Bilder/bild.jpg,0,0,640,530
1310,,http://images.webcams.travel/webcam/1237636535.jpg,0,0,400,224
1311,,http://www.villa.ch/livecam/chillout.jpg,46.6842424213222,7.86148604750634,640,480
1312,,http://www.seepark.ch/webcam/current.jpg,0,0,1024,768
1313,Ina Alblas,http://www.brienzerburli.ch/webcam/cam.jpg,46.7667,8.05,1280,800
1314,,http://www.swisswebcams.ch/mobotix/k91s.jpg,0,0,640,480
1315,,http://www.swisswebcams.ch/mobotix/k67a.jpg,0,0,640,480
1316,,http://www.ladir.ch/image.jpg,0,0,640,480
1317,,http://images.webcams.travel/webcam/1177877762.jpg,0,0,400,224
1318,,http://www.nielsen.ch/recent.jpg,0,0,640,480
1319,,http://www.wirztravel.ch/webcam/sarnersee/sonnenberg_aktuell.jpg,46.9040948,8.24687560000007,640,480
1320,,http://images.webcams.travel/webcam/1234188616.jpg,0,0,400,224
1321,,http://www.stausee.ch/media/vga_640.jpg,0,0,640,480
1322,,http://www.chemnitz-webcam-petrikirche.de/webcambilder/cam1.jpg,0,0,1280,960
1323,,http://webcam-rade.ville-ge.ch/axis-cgi/jpg/image.cgi?1245275384,0,0,320,240
1324,Mount Gurten street,https://images.webcamgalore.com/webcamimages/webcam-015461.jpg,46.9151,7.43863,340,170
1325,,http://www.leu-edv.ch/webcam/webcam32.jpg,0,0,320,240
1326,,http://www.swisswebcams.ch/mobotix/e82g.jpg,47.5449495,9.23818359999996,640,480
1327,,http://www.hamatro.ch/gersau.jpg?1245276554,0,0,640,480
1328,,http://www.swisswebcams.ch/mobotix/f41r.jpg,47.2040996614,8.77493797758,640,480
1329,,http://wsc.hotelmedia.ch/webcamleprese/current.jpg,0,0,800,600
1330,,http://safetravelusa.com/sd/camera_images/CSDMUR/0/latest.jpg,0,0,384,216
1331,,http://safetravelusa.com/sd/camera_images/SDEDG/0/latest.jpg,0,0,384,216
1332,,http://www.moonglow.net/latest.jpg,38.8282202,-93.7689545,640,480
1333,,http://weatherusa.net/skycamnet/skycam3/latest.jpg,40.1727778,-82.4188889,704,576
1334,,http://safetravelusa.com/sd/camera_images/SDEFC/1/latest.jpg,0,0,384,216
1335,,http://www.iossc.org.uk/weather/images/latest.jpg?1151232938,0,0,510,383
1336,,http://www.iossc.org.uk/weather/images/latest.jpg?1151536714,51.44011,0.764158,510,383
1337,,http://www.iossc.org.uk/weather/images/latest.jpg,0,0,510,383
1338,,http://www.crownofmaine.com/latest.jpg,0,0,640,480
1339,weatherUSA SkyCam 3,http://www.weatherusa.net/skycamnet/skycam3/latest.jpg,40.174943,-82.3854739,704,576
1340,,http://safetravelusa.com/sd/camera_images/SDKIM/0/latest.jpg,0,0,384,216
1341,,http://safetravelusa.com/sd/camera_images/SDHAR/0/latest.jpg,0,0,384,216
1342,,http://camera.clemson.edu/jstone/fullsize.jpg,0,0,640,480
1343,,http://camera.clemson.edu/long/fullsize.jpg,34.6781763,-82.8344,640,480
1344,,http://www.flugplatz-bielefeld.de/wetter/fullsize.jpg,0,0,352,288
1345,,http://www.salina.k-state.edu/camera/fullsize.jpg,0,0,640,480
1346,,http://www.edli.net/wetter/fullsize.jpg,0,0,352,288
1347,,http://camera.clemson.edu/brackett/fullsize.jpg,0,0,704,480
1348,,http://camera.clemson.edu/icar/fullsize.jpg,0,0,640,480
1349,,http://www.thueringer-webcams.de/kunden/mdr/eisenach-berghotel/livebild-pal.jpg,0,0,768,576
1350,,http://camera.clemson.edu/tillman-east/fullsize.jpg,34.6798064798,-82.8372343349,640,480
1351,,http://camera.clemson.edu/poole/fullsize.jpg,0,0,640,480
1352,,http://swhcam2.evh.de/vhughsize.jpg,0,0,800,600
1353,,http://madeira-web.com/camera/preset-01/fullsize.jpg,32.6669328,-16.9240554,800,450
1354,,http://www.hohsaas.info/livebild/hohsaas_fullsize.jpg,0,0,1280,720
1355,,http://madeira-web.com/camera/preset-10/fullsize.jpg,32.6669328,-16.9240554,800,450
1356,,http://madeira-web.com/camera/preset-08/fullsize.jpg,32.6669328,-16.9240554,800,450
1357,,http://towercam.intershop.de/fullsize.jpg?camera=1&amp,0,0,0,323
1358,,http://www.hardbruecke.ch/fullsize.jpg,0,0,1920,1080
1359,,http://www.pension-waldhaus.de/webcamimages/cam.jpg,0,0,640,480
1360,,http://towercam.intershop.de/fullsize.jpg?camera=2&amp,0,0,0,328
1361,,http://tripcheck.com/RoadCams/cams/ZigZag_pid1511.jpg?0.8498499,0,0,328,295
1362,,http://tripcheck.com/RoadCams/cams/I-5atKueblerRdSouthSalem_pid1496.jpg?0.9949915,0,0,328,314
1363,,http://tripcheck.com/RoadCams/cams/26Helvetia_pid1331.jpg?0.3177454,0,0,328,295
1364,,http://tripcheck.com/RoadCams/cams/26_185th_pid1329.jpg?0.8338587,45.5416073385144,-122.867809631038,328,295
1365,,http://tripcheck.com/RoadCams/cams/Paulina_pid1362.jpg?7.726687E-02,0,0,328,314
1366,,http://tripcheck.com/RoadCams/cams/US20atTombstone_pid1354.jpg?0.2817957,0,0,328,314
1367,,http://tripcheck.com/RoadCams/cams/LakeCreek_pid1355.jpg?0.462887,0,0,328,295
1368,,http://tripcheck.com/RoadCams/cams/TheDalles_pid655.jpg?0.9057581,0,0,328,295
1369,,http://tripcheck.com/RoadCams/cams/MurphyHill_pid643.jpg?0.3712732,0,0,328,314
1370,,http://tripcheck.com/RoadCams/cams/RedmondAirport_pid649.jpg?0.3809778,44.2711769459077,-121.161678588867,328,314
1371,,http://tripcheck.com/RoadCams/cams/CapeCove_pid618.jpg?0.0158655,0,0,328,295
1372,,http://tripcheck.com/RoadCams/cams/MeachamEastbound_pid636.jpg?0.2203943,0,0,328,314
1373,,http://tripcheck.com/RoadCams/cams/MeachamWestbound_pid637.jpg?0.9000208,0,0,328,314
1374,,http://tripcheck.com/RoadCams/cams/Arlington_pid600.jpg?0.5194666,0,0,328,314
1375,,http://tripcheck.com/RoadCams/cams/LorenzenRoad_pid635.jpg?0.5988123,0,0,328,314
1376,,http://tripcheck.com/RoadCams/cams/LePagePark-JohnDay_pid632.jpg?0.2842981,0,0,328,314
1377,,http://tripcheck.com/RoadCams/cams/Sisters_pid653.jpg?0.5863001,0,0,328,314
1378,,http://tripcheck.com/RoadCams/cams/Detroit1_pid622.jpg?2.837771E-02,0,0,328,295
1379,,http://tripcheck.com/RoadCams/cams/BlyMtn_pid606.jpg?0.2329065,0,0,328,314
1380,,http://tripcheck.com/RoadCams/cams/i5wilson_pid575.jpg?0.3663294,0,0,328,295
1381,,http://tripcheck.com/RoadCams/cams/I-5atPerkinsRd_pid797.jpg?0.3833582,0,0,328,295
1382,,http://tripcheck.com/RoadCams/cams/I-5atArndtRd_pid798.jpg?0.6267664,0,0,328,295
1383,,http://tripcheck.com/RoadCams/cams/HayesvilleInterch-S_pid651.jpg?0.7095911,0,0,328,295
1384,,http://tripcheck.com/RoadCams/cams/HayesvilleInterch-N_pid650.jpg?0.9822962,0,0,328,295
1385,,http://tripcheck.com/RoadCams/cams/LincolnCityUS101_pid634.jpg?0.3679163,0,0,328,295
1386,,http://tripcheck.com/RoadCams/cams/LincolnCityLogan_pid633.jpg?0.6113245,0,0,328,295
1387,,http://tripcheck.com/RoadCams/cams/LaddCreek_pid627.jpg?0.5130579,0,0,328,314
1388,,http://tripcheck.com/RoadCams/cams/I-5SouthEugene_pid1507.jpg?0.9668543,0,0,328,295
1389,,http://tripcheck.com/RoadCams/cams/EugeneBeltline_pid1523.jpg?0.1479456,0,0,328,295
1390,,http://tripcheck.com/RoadCams/cams/I-5@Goshen_pid1504.jpg?0.1649744,0,0,328,295
1391,,http://tripcheck.com/RoadCams/cams/NorthAlbany_pid1489.jpg?0.862179,0,0,328,295
1392,,http://tripcheck.com/RoadCams/cams/I-5atExit6_pid625.jpg?0.2118494,0,0,328,314
1393,,http://tripcheck.com/RoadCams/cams/LavaButte_pid631.jpg?0.8248865,0,0,328,314
1394,,http://tripcheck.com/RoadCams/cams/LaPine_pid630.jpg?0.4656336,0,0,328,314
1395,,http://tripcheck.com/RoadCams/cams/DeadmanP-CabbageHill_pid623.jpg?0.367367,0,0,328,295
1396,,http://tripcheck.com/RoadCams/cams/AustinJunction_pid1522.jpg?6.457156E-02,0,0,328,295
1397,,http://tripcheck.com/RoadCams/cams/Frenchglen_pid1502.jpg?0.2456629,0,0,328,295
1398,,http://tripcheck.com/RoadCams/cams/Weatherby_pid657.jpg?0.4501917,0,0,328,314
1399,,http://tripcheck.com/RoadCams/cams/ValleyJunction_pid656.jpg?0.6371424,0,0,328,295
1400,,http://tripcheck.com/RoadCams/cams/CascadeLocksEB_pid619.jpg?0.2778894,0,0,328,314
1401,,http://tripcheck.com/RoadCams/cams/GovernmentCamp_pid624.jpg?0.4589807,0,0,328,314
1402,,http://tripcheck.com/RoadCams/cams/Brightwood2_pid1381.jpg?0.4701502,0,0,328,314
1403,,http://tripcheck.com/RoadCams/cams/Seaside_pid652.jpg?0.8081018,0,0,328,295
1404,,http://tripcheck.com/RoadCams/cams/26CedarHills_pid1328.jpg?0.8461878,0,0,328,295
1405,,http://tripcheck.com/RoadCams/cams/26Washington_pid1332.jpg?2.727908E-02,0,0,328,295
1406,,http://tripcheck.com/RoadCams/cams/SR500_Thurston_pid776.jpg?0.7362024,0,0,328,295
1407,,http://tripcheck.com/RoadCams/cams/SR500_112_pid775.jpg?0.9796106,0,0,328,295
1408,,http://tripcheck.com/RoadCams/cams/I-5_Main_pid770.jpg?0.4275476,0,0,328,295
1409,,http://tripcheck.com/RoadCams/cams/I-5_29th_pid767.jpg?0.4387171,0,0,328,295
1410,,http://tripcheck.com/RoadCams/cams/I-5_Millplain_pid771.jpg?0.6432459,0,0,328,295
1411,,http://tripcheck.com/RoadCams/cams/I-5_SR14_pid772.jpg?0.8866541,0,0,328,295
1412,,http://tripcheck.com/RoadCams/cams/SR14_i-205w_pid774.jpg?0.5955774,0,0,328,295
1413,,http://tripcheck.com/RoadCams/cams/SR14_i-205e_pid773.jpg?0.8389856,0,0,328,295
1414,,http://tripcheck.com/RoadCams/cams/i8428th_pid578.jpg?4.351443E-02,0,0,328,295
1415,,http://tripcheck.com/RoadCams/cams/i205pros_pid666.jpg?0.2869226,0,0,328,295
1416,,http://tripcheck.com/RoadCams/cams/i205staf_pid665.jpg?0.4855921,0,0,328,295
1417,,http://tripcheck.com/RoadCams/cams/i205blnk_pid664.jpg?0.6901209,0,0,328,295
1418,,http://tripcheck.com/RoadCams/cams/i20510th_pid663.jpg?0.3697473,0,0,328,295
1419,,http://tripcheck.com/RoadCams/cams/i205VWpt_pid662.jpg?0.6424524,0,0,328,295
1420,,http://tripcheck.com/RoadCams/cams/i205OR43_pid661.jpg?0.8858606,0,0,328,295
1421,,http://tripcheck.com/RoadCams/cams/i20599E_pid660.jpg?9.038943E-02,0,0,328,295
1422,,http://tripcheck.com/RoadCams/cams/i8467th_pid581.jpg?0.3337976,0,0,328,295
1423,,http://tripcheck.com/RoadCams/cams/i8453rd_pid580.jpg?0.3449671,0,0,328,295
1424,,http://tripcheck.com/RoadCams/cams/i8437th_pid579.jpg?0.5494959,0,0,328,295
1425,,http://tripcheck.com/RoadCams/cams/i84metro_pid588.jpg?0.7929041,0,0,328,295
1426,,http://tripcheck.com/RoadCams/cams/26Jefferson_pid525.jpg?0.5018274,0,0,328,295
1427,,http://tripcheck.com/RoadCams/cams/26Zoo_pid498.jpg?0.6829187,0,0,328,314
1428,,http://tripcheck.com/RoadCams/cams/26Sylvan_pid675.jpg?0.9497644,0,0,328,295
1429,,http://tripcheck.com/RoadCams/cams/i205ParkHwy213_pid541.jpg?0.5963709,0,0,328,295
1430,,http://tripcheck.com/RoadCams/cams/i205Gladstone_pid536.jpg?0.2759973,0,0,328,295
1431,,http://tripcheck.com/RoadCams/cams/i205hwy212_pid538.jpg?0.5487024,0,0,328,295
1432,,http://tripcheck.com/RoadCams/cams/i205Sunnyside_pid544.jpg?0.9343225,0,0,328,295
1433,,http://tripcheck.com/RoadCams/cams/26ribridge_pid591.jpg?0.1777307,0,0,328,295
1434,,http://tripcheck.com/RoadCams/cams/i5morrison_pid569.jpg?0.6889002,0,0,328,295
1435,,http://tripcheck.com/RoadCams/cams/morrisonbr_pid589.jpg?0.3919641,0,0,328,295
1436,,http://tripcheck.com/RoadCams/cams/i84grand_pid584.jpg?0.6353723,0,0,328,295
1437,,http://tripcheck.com/RoadCams/cams/i405fourth_pid546.jpg?0.8457605,0,0,328,295
1438,,http://tripcheck.com/RoadCams/cams/i5at405_pid549.jpg?2.685183E-02,0,0,328,295
1439,,http://tripcheck.com/RoadCams/cams/i5macadam_pid566.jpg?0.2936975,0,0,328,295
1440,,http://tripcheck.com/RoadCams/cams/99wbertha_pid530.jpg?0.5371057,0,0,328,295
1441,,http://tripcheck.com/RoadCams/cams/i5miles_pid568.jpg?0.7357752,0,0,328,295
1442,,http://tripcheck.com/RoadCams/cams/i5terwil_pid573.jpg?0.4388391,0,0,328,295
1443,,http://tripcheck.com/RoadCams/cams/i5brier_pid551.jpg?0.6822473,0,0,328,295
1444,,http://tripcheck.com/RoadCams/cams/i5capitol_pid556.jpg?0.8926355,0,0,328,295
1445,,http://tripcheck.com/RoadCams/cams/i5at99w_pid550.jpg?0.1360437,0,0,328,295
1446,,http://tripcheck.com/RoadCams/cams/i5haines_pid562.jpg?0.3405725,0,0,328,295
1447,,http://tripcheck.com/RoadCams/cams/217at99w_pid515.jpg?0.5839807,0,0,328,295
1448,,http://tripcheck.com/RoadCams/cams/217green_pid517.jpg?0.5951502,0,0,328,295
1449,,http://tripcheck.com/RoadCams/cams/217scholls_pid520.jpg?0.2982141,0,0,328,295
1450,,http://tripcheck.com/RoadCams/cams/217hall_pid519.jpg?0.4793054,45.4742606,-122.7877543,328,295
1451,,http://tripcheck.com/RoadCams/cams/217denney_pid516.jpg?0.7520105,45.4840371576053,-122.794553792953,328,295
1452,,http://tripcheck.com/RoadCams/cams/217allen_pid404.jpg?0.9331018,0,0,328,295
1453,,http://tripcheck.com/RoadCams/cams/217tv_pid521.jpg?0.1999475,0,0,328,295
1454,,http://tripcheck.com/RoadCams/cams/217walker_pid522.jpg?0.3810388,0,0,328,295
1455,,http://tripcheck.com/RoadCams/cams/i405montgom_pid547.jpg?0.6420252,0,0,328,295
1456,,http://tripcheck.com/RoadCams/cams/26tunnelE_pid529.jpg?0.3450891,0,0,328,295
1457,,http://tripcheck.com/RoadCams/cams/i405everett_pid545.jpg?0.5261804,0,0,328,295
1458,,http://tripcheck.com/RoadCams/cams/fremontbridge_pid531.jpg?0.7988855,0,0,328,295
1459,,http://tripcheck.com/RoadCams/cams/i5fremont_pid560.jpg?0.9799768,0,0,328,295
1460,,http://tripcheck.com/RoadCams/cams/i5going_pid561.jpg?0.1845056,0,0,328,295
1461,,http://tripcheck.com/RoadCams/cams/i5portlandblvd_pid572.jpg?0.6942102,0,0,328,295
1462,,http://tripcheck.com/RoadCams/cams/i5lombard_pid565.jpg?0.9376184,0,0,328,295
1463,,http://tripcheck.com/RoadCams/cams/i5columbia_pid558.jpg?0.2044641,0,0,328,295
1464,,http://tripcheck.com/RoadCams/cams/i5marine_pid567.jpg?0.3855554,0,0,328,295
1465,,http://tripcheck.com/RoadCams/cams/i5brnbn_pid552.jpg?0.5959436,0,0,328,314
1466,,http://tripcheck.com/RoadCams/cams/i5brsbs_pid555.jpg?0.8393518,0,0,328,314
1467,,http://tripcheck.com/RoadCams/cams/i5brsbn_pid554.jpg?4.388064E-02,0,0,328,314
1468,,http://tripcheck.com/RoadCams/cams/i5brnbs_pid553.jpg?0.6963465,0,0,328,314
1469,,http://tripcheck.com/RoadCams/cams/i5brtop_pid659.jpg?0.9008753,0,0,328,295
1470,,http://tripcheck.com/RoadCams/cams/Rqwinning_pid597.jpg?8.196658E-02,0,0,328,295
1471,,http://tripcheck.com/RoadCams/cams/RqI5ramp_pid593.jpg?0.1136438,0,0,328,295
1472,,http://tripcheck.com/RoadCams/cams/Rqinterstate_pid594.jpg?0.2947351,0,0,328,295
1473,,http://tripcheck.com/RoadCams/cams/i84lloyd_pid587.jpg?0.1693079,0,0,328,295
1474,,http://tripcheck.com/RoadCams/cams/i8482nd_pid582.jpg?0.4127161,0,0,328,295
1475,,http://tripcheck.com/RoadCams/cams/i84halseyu_pid586.jpg?0.5607874,0,0,328,295
1476,,http://tripcheck.com/RoadCams/cams/i84halseyl_pid585.jpg?0.178097,0,0,328,295
1477,,http://tripcheck.com/RoadCams/cams/i84102nd_pid576.jpg?0.2574427,0,0,328,295
1478,,http://tripcheck.com/RoadCams/cams/i84at205_pid583.jpg?0.518429,0,0,328,295
1479,,http://tripcheck.com/RoadCams/cams/26pwlmilw_pid590.jpg?0.6995203,0,0,328,295
1480,,http://tripcheck.com/RoadCams/cams/i205govt_pid537.jpg?0.9040491,0,0,328,314
1481,,http://tripcheck.com/RoadCams/cams/i205arprt_pid533.jpg?0.1474573,0,0,328,295
1482,,http://tripcheck.com/RoadCams/cams/i205Killingsworth_pid534.jpg?0.3578455,0,0,328,295
1483,,http://tripcheck.com/RoadCams/cams/i205pres_pid542.jpg?0.6012537,0,0,328,295
1484,,http://tripcheck.com/RoadCams/cams/i84105th_pid577.jpg?0.3043177,0,0,328,295
1485,,http://tripcheck.com/RoadCams/cams/i5carman_pid557.jpg?0.5029871,0,0,328,295
1486,,http://tripcheck.com/RoadCams/cams/i5lboon_pid564.jpg?0.7463953,0,0,328,295
1487,,http://tripcheck.com/RoadCams/cams/i5i205_pid563.jpg?0.9509241,0,0,328,295
1488,,http://tripcheck.com/RoadCams/cams/i5norwoo_pid570.jpg?0.1320154,0,0,328,295
1489,,http://tripcheck.com/RoadCams/cams/i5elligs_pid559.jpg?0.8409387,0,0,328,295
1490,,http://tripcheck.com/RoadCams/cams/i205strk_pid543.jpg?2.203006E-02,0,0,328,295
1491,,http://tripcheck.com/RoadCams/cams/i205powl_pid497.jpg?3.905886E-02,0,0,328,314
1492,,http://tripcheck.com/RoadCams/cams/i205fstr_pid535.jpg?0.2377283,0,0,328,295
1493,,http://tripcheck.com/RoadCams/cams/i20592nd_pid532.jpg?0.8550379,0,0,328,295
1494,,http://tripcheck.com/RoadCams/cams/i205jcrk_pid539.jpg?0.1218836,0,0,328,295
1495,,http://tripcheck.com/RoadCams/cams/i5217_pid548.jpg?0.3088343,0,0,328,295
1496,,http://tripcheck.com/RoadCams/cams/i5nyberg_pid571.jpg?0.5133631,0,0,328,295
1497,,http://tripcheck.com/RoadCams/cams/i5Victory_pid574.jpg?0.1929895,0,0,328,295
1498,,http://tripcheck.com/RoadCams/cams/26Murray_pid526.jpg?0.3293421,0,0,328,295
1499,,http://tripcheck.com/RoadCams/cams/26_217_pid523.jpg?0.5338709,0,0,328,295
1500,,http://tripcheck.com/RoadCams/cams/26Bethany_pid524.jpg?0.7772791,0,0,328,295
1501,,http://tripcheck.com/RoadCams/cams/NorthDivision_pid604.jpg?0.9964563,0,0,328,314
1502,,http://tripcheck.com/RoadCams/cams/NorthHilt_pid613.jpg?0.5471765,0,0,328,330
1503,,http://tripcheck.com/RoadCams/cams/Hilt_pid611.jpg?0.8140222,41.9939048307555,-122.610910085967,328,330
1504,,http://www.dot.ca.gov/cwwp2/data/d2/cctv/image/centralyreka/centralyreka.jpg,41.7369514823677,-122.627913084323,320,260
1505,,http://tripcheck.com/RoadCams/cams/WeedAirport_pid616.jpg?0.7604944,0,0,328,330
1506,,http://tripcheck.com/RoadCams/cams/NorthWeed_pid614.jpg?0.3953821,0,0,328,330
1507,,http://tripcheck.com/RoadCams/cams/BlackButte_pid607.jpg?0.4747278,0,0,328,330
1508,,http://tripcheck.com/RoadCams/cams/Dorris_pid609.jpg?0.6558191,0,0,328,330
1509,,http://tripcheck.com/RoadCams/cams/MtHebron_pid612.jpg?0.8603479,0,0,328,330
1510,,http://tripcheck.com/RoadCams/cams/GrassLake_pid610.jpg?0.4835169,0,0,328,330
1511,,http://www.paulbunyan.net/users/rascarr/Stumplake.jpg,0,0,640,480
1512,,http://rpcam1.lutefisktech.com/images/rpcam1.jpg,47.9032372,-91.8670873,1296,960
1513,,http://www.golden-eagle.com/downloads/Pictures/WebCam/Camer1.jpg?1214351265,48.0578662,-90.4098783,1920,1080
1514,,http://www.rainylakeonestop.com/netcam.jpg,0,0,640,480
1515,I-275 at US-50 Underpass (E of OH/IN Line),http://cmhimg01.dot.state.oh.us/images/artimis/CCTV062.jpg,39.150654,-84.816838,704,480
1516,I275 at Lawrenceburg. (East),http://cmhimg01.dot.state.oh.us/images/artimis/CCTV063.jpg,39.122004,-84.834044,704,480
1517,Gilmore Summit SH28,http://birice.vaisala.com/photos/0313725F_067EC57D_cam1.jpg,44.4566,-113.2413,640,480
1518,"Horseshoe Bend Hill - SH-55, M.P. 587",http://birice.vaisala.com/photos/0364D6F6_06AB79B7_cam1.jpg,43.83626,-116.24561,640,480
1519,"Osgood - I-15, M.P. 129.9",http://birice.vaisala.com/photos/029A1B98_F9512E34_cam1.jpg,43.65388,-112.101066,1280,720
1520,US-12 Lolo Pas,http://birice.vaisala.com/photos/02D0637D_06BCBC1E_cam1.jpg,46.635,-114.58,640,480
1521,"Isaacs Canyon - I-84, M.P. 59",http://birice.vaisala.com/photos/030635B3_06D28CF8_cam1.jpg,43.51416,-116.14641,640,480
1522,"Jackpot - US-93, M.P. 1.7",http://birice.vaisala.com/photos/028160B5_06BA7685_cam1.jpg,42.020163,-114.673467,640,480
1523,"Henrys Lake - US-20, M.P. 401",http://birice.vaisala.com/photos/033CAF03_066B9677_cam1.jpg,44.6183,-111.3355,640,480
1524,"Sweetzer Pass - I-84, M.P. 257",http://birice.vaisala.com/photos/028635B0_06BAF8BB_cam1.jpg,42.20776,-113.04586,640,480
1525,"Highland Summit - SH-21, M.P. 14.3",http://birice.vaisala.com/photos/03212210_06E1B86F_cam1.jpg,43.57002,-116.03218,640,480
1526,Wallace,http://birice.vaisala.com/photos/02D4670C_F91769C1_CAM1.jpg,47.474,-115.924,640,480
1527,"Ririe - US-26, M.P. 352.8",http://birice.vaisala.com/photos/032B8F55_05EA4B81_cam1.jpg,43.61078,-111.70496,640,480
1528,Greer Grade HWY-11 nr Kamiah,http://birice.vaisala.com/photos/031F2EEE_06C97695_cam1.jpg,46.351,-116.213,640,480
1529,4TH of July Pass,http://birice.vaisala.com/photos/03DE3928_064040B7_cam1.jpg,47.621,-116.523,640,480
1530,,http://maps.nittec.org/liveimages/CCTV_562.jpg,0,0,704,480
1531,,http://maps.nittec.org/liveimages/CCTV_561.jpg,0,0,704,576
1532,,http://maps.nittec.org/liveimages/CCTV_559.jpg,43.1520214701003,-79.0364354289229,704,480
1533,,http://maps.nittec.org/liveimages/CCTV_618.jpg,0,0,704,480
1534,,http://maps.nittec.org/liveimages/CCTV_619.jpg,0,0,704,480
1535,,http://maps.nittec.org/liveimages/CCTV_620.jpg,0,0,704,480
1536,I-290 (Youngmann Memorial Hwy.) between I-90 and Main St.,http://maps.nittec.org/liveimages/CCTV_527.jpg,42.9533887,-78.7665386,704,480
1537,NY 33 (Kensington Expwy.) at Oak St./E.Tupper St.,http://maps.nittec.org/liveimages/CCTV_503.jpg,42.893039,-78.8679368,704,480
1538,NY 33 (Kensington Expwy.) at Hickory St.,http://maps.nittec.org/liveimages/CCTV_504.jpg,0,0,704,480
1539,NY 33 (Kensington Expwy.) at Jefferson Ave.,http://maps.nittec.org/liveimages/CCTV_505.jpg,42.8972608,-78.8538499,704,576
1540,NY 33 (Kensington Expwy.) at High St.,http://maps.nittec.org/liveimages/CCTV_506.jpg,42.900061,-78.8485659,704,480
1541,NY 33 (Kensington Expwy.) at Best St.,http://maps.nittec.org/liveimages/CCTV_507.jpg,42.9038805,-78.8455404,704,480
1542,NY 33 (Kensington Expwy.) at Suffolk St.,http://maps.nittec.org/liveimages/CCTV_516.jpg,42.9333526,-78.8110847,320,240
1543,NY 33 (Kensington Expwy.) at Eggert Rd.,http://maps.nittec.org/liveimages/CCTV_517.jpg,42.9334223,-78.7991703,704,480
1544,NY 33 (Kensington Expwy.) between Eggert Rd. and Pine Ridge Rd.,http://maps.nittec.org/liveimages/CCTV_518.jpg,42.9328483,-78.7917835,704,480
