cameraid,name,url,latitude,longitude,last_width,last_height,mhash
2124,,http://www.nature-hotel-delta.com/webcam/current1.jpg,0,0,768,576,2124
2125,,http://www.gasteinertal.com/webcam/angertal_zoom.jpg,0,0,640,480,2125
2126,,http://www.gasteinertal.com/webcam/haitzingalm.jpg,0,0,640,360,2126
2127,,http://www.jan-boesch.net/webcam/neuveville_CIF.jpg,0,0,320,240,2127
2130,,http://www.cooperisland-bvi.com/current.jpg,0,0,1600,1200,2130
2131,Brian Leavy,http://www.weather.bm/images/WebCamera/webcam.jpg,32.3667,-64.6667,800,450,2131
2132,,http://www.breathebonaire.com/~bonairecam1/preview.jpg,12.150167,-68.275184,320,240,2132
2133,,http://www.bayernwebcam.de/bilder/benediktbeuern.jpg,0,0,640,480,2133
2136,,http://www.bayernwebcam.de/bilder/gmund.jpg,0,0,1280,960,2136
2137,,http://www.bayernwebcam.de/bilder/badwiessee2.jpg,0,0,640,480,2137
2138,,http://www.bayernwebcam.de/bilder/kreuth.jpg,47.6446218,11.7433702,1280,960,2138
2139,,http://www.bayernwebcam.de/bilder/tal.jpg,0,0,640,480,2139
2140,,http://www.bayernwebcam.de/bilder/rottach.jpg,0,0,640,480,2140
2141,,http://www.bayernwebcam.de/bilder/tegernsee.jpg,0,0,640,480,2141
2143,E45/E39 Vendsyssel,http://webcam.trafikken.dk/webcam/E39-E45.jpg,0,0,352,288,2143
2146,Rute 180 Limfj.broen N,http://webcam.trafikken.dk/webcam/aalborg2.jpg,0,0,352,288,2146
2158,,http://camera.tjorn.se/tjornbron/cam3.jpg,0,0,800,450,2158
2168,Cobb Pkwy @ Cumb.Mall S.,http://cdn.511ga.org/cameras/GDOT-CAM-055.jpg,0,0,352,240,2168
2245,85 at Ga 400 Ramps,http://cdn.511ga.org/cameras/GDOT-CAM-037.jpg,0,0,1280,720,2245
2345,85 S of Pleasantdale Rd,http://cdn.511ga.org/cameras/GDOT-CAM-084.jpg,0,0,352,240,2345
2369,I-285 1 MI N OF LANGFORD PKWY,http://cdn.511ga.org/cameras/GDOT-CAM-942.jpg,32.207675,-83.7271687,720,480,2369
2375,I-285 S OF I-20 (FULTON),http://cdn.511ga.org/cameras/GDOT-CAM-950.jpg,33.761144,-84.490808,1920,1080,2375
2389,I-285 AT PACES FERRY RD,http://cdn.511ga.org/cameras/GDOT-CAM-968.jpg,33.861268,-84.483544,720,480,2389
2393,,http://oakleywebcam.com/netcam/netcam.jpg,40.7146722,-111.300744,640,480,2393
2394,,http://blackcatnh.com/netcam.jpg,43.6818241183,-71.4196681894,640,480,2394
2395,,http://www.hbcams.com/hbpsouth.jpg,33.6570404676,-118.002337862,1280,720,2395
2396,,http://www.ise.msstate.edu/netcam/netcam3.php,33.4544582228647,-88.7883134524315,640,480,2396
2397,,http://wtconnect.com/netcam.jpg,32.4444418,-99.7341442,640,480,2397
2398,Gimli Harbour,http://www.nihm.ca/netcam.jpg,50.632992,-96.985161,640,480,2398
2399,,http://www.wtconnect.com/netcam.jpg,32.4356131,-99.7778464,640,480,2399
2400,,http://www.crownofmaine.com/netcam.jpg,46.6700815224,-68.030452717,640,480,2400
2401,,http://www.sandybay.org/cam2/netcam.jpg,42.6586071,-70.6145555,640,480,2401
2403,,http://kaweahcommonwealth.com/netcam/netcam.jpg,36.4388364,-118.9045445,1024,576,2403
2404,,http://www.lakesregionwireless.net/bay/netcam.jpg,0,0,640,480,2404
2405,,http://www.micro-specialties.com/images/Chenega/netcam-1.jpg,60.050865437,-148.067489271,640,480,2405
2406,,http://www.northtrinitylake.com/wxsys/netcam/netcam.jpg,40.9831999,-122.694191,640,480,2406
2408,,http://www.spyglasshill.com/Webcam/netcam.jpg,0,0,1280,960,2408
2409,,http://www.sandybay.org/cam1/netcam.jpg,0,0,640,480,2409
2411,,http://weather.ggy.uga.edu/skycam/netcam.jpg,33.9486431,-83.3753496,640,480,2411
2412,Spyglass Condos Lake Michigan Webcam,http://spyglasshill.com/Webcam/netcam.jpg,42.7761569,-86.2090999,1280,960,2412
2413,,http://216.250.47.251/netcam/netcam.jpg,0,0,640,480,2413
2414,,http://cams.skiwinterpark.com/Winter-park-basecam.jpg,39.8916537,-105.7630624,800,450,2414
2450,,http://www.really.de/svc_ts.jpg,0,0,352,288,2450
2451,,http://storchennest-hoechstadt.de/sites/default/files/storch.jpg?1265060812,0,0,768,576,2451
2452,,http://isny.tv/cam/cam_1.jpg,0,0,320,240,2452
2455,,http://www.outercam.co.uk/ssc/camera11.jpg,0,0,352,288,2455
2456,,http://www.outercam.co.uk/ssc/camera3.jpg,56.0773207,-2.64081999999996,352,288,2456
2457,,http://www.outercam.co.uk/ssc/camera8.jpg,56.0773207,-2.64081999999996,352,288,2457
2459,WUSTL Brookings Hall,http://128.252.39.100/SnapshotJPEG?Resolution=1280x960&amp,0,0,-90,323,2459
2460,"Mexico City, Miralta Restaurant, North",http://webcamsdemexico.net/mexicodf4/live.jpg?d=1310850545279,19.4339979435947,-99.140602850254,800,600,2460
2462,Prospect Hill - Hemlock Tower,http://klima.sr.unh.edu/data/latest/harvardhemlock.jpg,0,0,1296,976,2462
2463,Prospect Hill - EMS Tower,http://klima.sr.unh.edu/data/latest/harvard.jpg,42.544449,-72.164004,1296,960,2463
2464,Prospect Hill - Below Canopy,http://klima.sr.unh.edu/data/latest/harvardblo.jpg,0,0,1296,976,2464
2465,Prospect Hill - Barn Tower,http://klima.sr.unh.edu/data/latest/harvardbarn.jpg,0,0,1296,960,2465
2466,"La Push, Washington, James Island",http://webcam.forkswa.com/webcam2/netcam.jpg,48.1465478436,-124.580868723,800,600,2466
2467,Yosemite Webcams,http://pixelcaster.com/yosemite/webcams/turtleback.jpg,37.7439957,-119.5315418,1024,768,2467
2468,"Deer Lake Webcam, Deer Lake Road, Cuba, NM",http://www.deer-lake.net/pictures/camera.jpg,12.8195869818637,-85.33727835,640,480,2468
2469,Baltimore Haze Cam 2,http://www.hazecam.net/images/main/baltimore_left.jpg,0,0,500,250,2469
2470,Baltimore Haze Cam 1,http://www.hazecam.net/images/main/baltimore_right.jpg,0,0,500,250,2470
2471,Blue Hill Haze Cam 2,http://www.hazecam.net/images/main/bluehill_left.jpg,42.2073259523,-71.0986874759,500,250,2471
2472,Boston Haze Cam 1,http://www.hazecam.net/images/main/boston_right.jpg,0,0,500,250,2472
2473,Brigantine Haze Cam 2,http://www.hazecam.net/images/main/brigantine_left.jpg,0,0,500,250,2473
2474,Brigantine Haze Cam 1,http://www.hazecam.net/images/main/brigantine_right.jpg,0,0,500,250,2474
2475,"Moosehorn, ME, webcam",http://hazecam.net/images/main/moosehorn.jpg,0,0,500,300,2475
2476,MidWest Hazecam at Seney National Wildlife Refuge,http://www.mwhazecam.net/images/photos-main/SENEY.jpg,46.2885357,-85.9464292,640,480,2476
2477,"Phoenix, Estrella Mountains",http://www.phoenixvis.net/images/photos-large/esmo1large.jpg,33.4870873386,-112.361981331,5177,1941,2477
2478,White Tank Mountains (W),http://www.phoenixvis.net/images/photos-main/whtm1.jpg,33.468541,-112.297867,800,300,2478
2479,Superstition Mountains (E),http://www.phoenixvis.net/images/photos-main/supm1.jpg,33.415056,-111.822971,800,300,2479
2481,"San Jacinto, CA",http://www.fsvisimages.com/images/photos-main/saja1_main.jpg,33.633677074,-117.21459375,648,486,2481
2482,"Agua Tibia East, CA",http://www.fsvisimages.com/images/photos-main/AGTE1_main.jpg,34.1254584432,-116.951189665,648,486,2482
2483,"Cucamonga South, CA",http://www.fsvisimages.com/images/photos-main/cucs1_main.jpg,34.0830905189,-117.542199893,648,486,2483
2485,"Mount Hood, OR",http://www.fsvisimages.com/images/photos-main/MOHO2_main.jpg,44.7,-121.8,648,486,2485
2486,"Joyce Kilmer-Slickrock, NC",http://www.fsvisimages.com/images/photos-main/JOKI1_main.jpg,35.355641,-83.934072,648,486,2486
2487,"Monture, MT",http://www.fsvisimages.com/images/photos-main/MONT1_main.jpg,47.0200338,-113.1279995,648,486,2487
2488,Pasayten Wilderness,http://www.fsvisimages.com/images/photos-main/PASA1_main.jpg,48.392,-119.907,648,486,2488
2489,"Columbia River Gorge, WA",http://www.fsvisimages.com/images/photos-main/cori1_main.jpg,45.6629109,-120.9984831,648,486,2489
2491,"Bitterroot Valley, MT",http://www.fsvisimages.com/images/photos-main/BIVA1_main.jpg,46.5127388,-114.0907386,648,486,2491
2493,"Dolly Sods, WV",http://www.fsvisimages.com/images/photos-main/doso1_main.jpg,38.9848321,-79.3658796,648,486,2493
2496,"uruapan, mexico",http://webcamsdemexico.net/uruapan3/live.jpg,39.2746145522692,-5.40018750000001,800,600,2496
2498,"morelia, mexico",http://webcamsdemexico.net/morelia1/live.jpg,0,0,800,600,2498
2499,"guanajuato, mexico",http://webcamsdemexico.net/guanajuato1/live.jpg,0,0,800,600,2499
2501,"ixtapa, mexico",http://webcamsdemexico.net/ixtapa1/live.jpg,0,0,800,600,2501
2502,"acapulco, mexico",http://webcamsdemexico.net/acapulco1/live.jpg,0,0,800,600,2502
2503,"playa-del-carmen, mexico",http://webcamsdemexico.net/playacar1/live.jpg,0,0,800,600,2503
2504,"Panoramic View, Hotel Beach Palace Cancún, Cancun, Mexico",http://webcamsdemexico.net/cancun1/live.jpg,0,0,800,600,2504
2505,"monterrey, mexico",http://webcamsdemexico.net/monterrey1/live.jpg,0,0,800,600,2505
2506,"puebla-centro, mexico",http://webcamsdemexico.net/puebla2/live.jpg,0,0,800,600,2506
2508,"mexico-latinoamericana-norte, mexico",http://webcamsdemexico.net/mexicodf4/live.jpg,0,0,800,600,2508
2509,"mexico-zocalo, mexico",http://webcamsdemexico.net/mexicodf1/live.jpg,0,0,800,600,2509
2511,"cam 1, USACE Field Research Facility, Kitty Hawk, NC",http://www.frf.usace.army.mil/oscar/nowc1.jpg,36.1689,-75.7549,2448,2048,2511
2512,Joyce Kilmer Wilderness,http://www.fsvisimages.com/images/photos-main/JOKI1_main.jpg,35.3736954,-83.9754619,648,486,2512
2513,"Pisgah National Forest, North Carolina",http://www.fsvisimages.com/images/photos-main/SHRO1_main.jpg,35.8021685,-82.345189,648,486,2513
2514,MoDNR Visual Air Pollution Camera,http://www.dnr.mo.gov/env/esp/aqm/images/KCCamera.jpg,39.0443227876291,-94.4393083915405,1280,720,2514
2515,Mesa Grande South view,http://hpwren.ucsd.edu/cameras/L/hpwren-iqeye18.jpg,33.1927456,-116.7665369,1600,1200,2515
2516,Palomar Observatory,http://hpwren.ucsd.edu/cameras/L/mpo-p200iqeye.jpg,0,0,2048,1536,2516
2517,Augustine - Homer webcam,http://avo.alaska.edu/webcam/aug_night.jpg,0,0,704,480,2517
2518,Veniaminof webcam,http://avo.alaska.edu/webcam/augtst.jpg,56.1983333,-159.3911111,1296,960,2518
2520,Peulik webcam,http://avo.alaska.edu/webcam/a-spurr.jpg,0,0,512,384,2520
2521,Shishaldin webcam,http://avo.alaska.edu/webcam/peulik.jpg,0,0,640,480,2521
2522,Redoubt - Hut webcam,http://avo.alaska.edu/webcam/shishaldin.jpg,0,0,1024,768,2522
2523,Katmai webcam,http://avo.alaska.edu/webcam/redoubt.jpg,0,0,1024,768,2523
2524,Fourpeaked webcam,http://avo.alaska.edu/webcam/aug_lagoon.jpg,0,0,320,240,2524
2525,Redoubt - DFR webcam,http://avo.alaska.edu/webcam/redoubt-2.jpg,0,0,1024,768,2525
2526,Makushin webcam,http://avo.alaska.edu/webcam/redoubt-3.jpg,0,0,640,480,2526
2527,Akutan AKSD webcam,http://avo.alaska.edu/webcam/okif.jpg,0,0,640,480,2527
2528,Albuquerque NM City Cam KOB-TV,http://wwc.instacam.com/instacamimg/KOBTV/KOBTV_l.jpg,0,0,640,480,2528
2529,Mount Kenya,http://kenyawebcam.com/mountkenyacam/pic/stream.jpg,0.117674,37.15559,640,480,2529
2530,Mountain Lodge,http://kenyawebcam.com/mtlodgecam/pic/upload.jpg,-0.316757,37.152458,640,480,2530
2531,Ngong Hills,http://kenyawebcam.com/ngongcam/pic/stream.jpg,-1.369861,36.728142,640,480,2531
2532,Nyeri,http://kenyawebcam.com/nyericam/pic/upload.jpg,-0.414784,36.942074,1280,720,2532
2533,Finlays Tea Estate (Broken),http://kenyawebcam.com/finlayscam/pic/overfile.jpg,-0.435678,35.301235,640,480,2533
2534,Mt Longonot from Naivasha,http://kenyawebcam.com/naivashacam/pic/upload.jpg,-0.648652,36.485294,640,480,2534
2537,Edson: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYET/CYET_W-full-e.jpeg,53.57787,-116.45669,800,600,2537
2538,Edson: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYET/CYET_E-full-e.jpeg,53.5778,-116.45713,800,600,2538
2539,Fort Chipewyan,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPY/CYPY_NE-full-e.jpeg,58.767222,-111.117222,800,600,2539
2541,Fort McMurray: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMM/CYMM_NW-full-e.jpeg,56.65298,-111.22452,800,600,2541
2542,Fort McMurray: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMM/CYMM_SE-full-e.jpeg,56.65374,-111.22454,800,600,2542
2543,High Level: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOJ/CYOJ_N-full-e.jpeg,58.62163,-117.16514,800,600,2543
2544,High Level: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOJ/CYOJ_SE-full-e.jpeg,58.62089,-117.16476,800,600,2544
2545,Jasper-Hinton: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CEC4/CEC4_NE-full-e.jpeg,53.32147,-117.75445,800,600,2545
2547,Lloydminster: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLL/CYLL_NE-full-e.jpeg,53.30878,-110.07291,800,600,2547
2548,Lloydminster: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLL/CYLL_W-full-e.jpeg,53.30912,-110.072,800,600,2548
2550,Pincher Creek: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZPC/CZPC_W-full-e.jpeg,49.52066,-113.99761,800,600,2550
2552,Rocky Mountain House: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRM/CYRM_N-full-e.jpeg,52.43071,-114.90718,800,600,2552
2553,Rocky Mountain House: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRM/CYRM_SW-full-e.jpeg,52.43059,-114.90673,800,600,2553
2554,Rocky Mountain House: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRM/CYRM_SE-full-e.jpeg,52.43073,-114.90673,800,600,2554
2555,Slave Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZH/CYZH_W-full-e.jpeg,55.2971,-114.78284,800,600,2555
2557,Addenbroke Island Lightstation: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM17/TM17_NW-full-e.jpeg,51.60342,-127.86347,800,600,2557
2559,Amphitrite Point Lighthouse: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM13/TM13_W-full-e.jpeg,48.921,-125.53987,800,600,2559
2561,Anahim Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAJ4/CAJ4_W-full-e.jpeg,52.45241,-125.30493,800,600,2561
2563,Atlin: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSQ/CYSQ_E-full-e.jpeg,59.58138,-133.6671,800,600,2563
2564,Atlin: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSQ/CYSQ_S-full-e.jpeg,59.58056,-133.66678,800,600,2564
2565,Bella Bella: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBBC/CBBC_N-full-e.jpeg,52.19118,-128.15303,800,600,2565
2566,Bella Bella: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBBC/CBBC_SE-full-e.jpeg,52.19082,-128.15229,800,600,2566
2567,Bob Quinn Lake: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBW4/CBW4_N-full-e.jpeg,56.97987,-130.25001,800,600,2567
2568,Bob Quinn Lake: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBW4/CBW4_SE-full-e.jpeg,56.96699,-130.24979,800,600,2568
2569,Buckinghorse River (Sikanni Chief): Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM23/TM23_NE-full-e.jpeg,57.38846,-122.85238,800,600,2569
2571,Burns Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPZ/CYPZ_W-full-e.jpeg,54.3817,-125.95751,800,600,2571
2574,Chatham Point Lightstation: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM02/TM02_E-full-e.jpeg,50.33327,-125.44594,800,600,2574
2575,Cheakamus Canyon Tower: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM05/TM05_N-full-e.jpeg,49.84797,-123.18923,800,600,2575
2576,Cheakamus Canyon Tower: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM05/TM05_SE-full-e.jpeg,49.84753,-123.18911,800,600,2576
2578,Clearwater: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM15/TM15_NE-full-e.jpeg,51.64979,-120.03641,800,600,2578
2582,Fort Ware: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAJ9/CAJ9_NW-full-e.jpeg,57.42601,-125.63663,800,600,2582
2584,Fraser Camp: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM14/TM14_E-full-e.jpeg,59.71474,-135.04412,800,600,2584
2586,Golden: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGE/CYGE_N-full-e.jpeg,51.3001,-116.98505,800,600,2586
2587,Golden: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGE/CYGE_SE-full-e.jpeg,51.30022,-116.98415,800,600,2587
2588,Hope: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHE/CYHE_W-full-e.jpeg,49.37,-121.49466,800,600,2588
2589,Invermere: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAA8/CAA8_N-full-e.jpeg,50.51947,-116.00602,800,600,2589
2590,Invermere: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAA8/CAA8_S-full-e.jpeg,50.51909,-116.00581,800,600,2590
2591,Kelowna: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLW/CYLW_N-full-e.jpeg,49.95577,-119.37759,800,600,2591
2593,Lytton: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWLY/CWLY_NW-full-e.jpeg,50.22431,-121.58111,800,600,2593
2595,Mackenzie: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZY/CYZY_NE-full-e.jpeg,55.305,-123.13315,800,600,2595
2597,Manning Provincial Park: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM03/TM03_NW-full-e.jpeg,49.06292,-120.78739,800,600,2597
2599,Merritt: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAD5/CAD5_NE-full-e.jpeg,50.12266,-120.74758,800,600,2599
2600,Merritt: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAD5/CAD5_SW-full-e.jpeg,50.12258,-120.74739,800,600,2600
2601,Muncho Lake  : North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWWQ/CWWQ_N-full-e.jpeg,58.93025,-125.76754,800,600,2601
2602,Muncho Lake  : Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWWQ/CWWQ_SW-full-e.jpeg,58.92983,-125.76792,800,600,2602
2603,Nanaimo Harbour: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM12/TM12_N-full-e.jpeg,49.16827,-123.93521,800,600,2603
2604,Nanaimo Harbour: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM12/TM12_NE-full-e.jpeg,49.16811,-123.93594,800,600,2604
2605,Pemberton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPS/CYPS_E-full-e.jpeg,50.30278,-122.74204,800,600,2605
2606,Port Alberni: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBS8/CBS8_NW-full-e.jpeg,49.31712,-124.9269,800,600,2606
2608,Powell River: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPW/CYPW_W-full-e.jpeg,49.83387,-124.49798,800,600,2608
2610,Prince George: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYXS/CYXS_NE-full-e.jpeg,53.8898,-122.67899,800,600,2610
2613,Prince Rupert: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPR/CYPR_E-full-e.jpeg,54.2905,-123.13312,800,600,2613
2615,Quesnel: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQZ/CYQZ_NW-full-e.jpeg,53.02689,-122.50493,800,600,2615
2617,Quesnel: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQZ/CYQZ_S-full-e.jpeg,35.9100686,-78.4346954,800,600,2617
2618,Revelstoke: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRV/CYRV_NW-full-e.jpeg,50.96711,-118.18305,800,600,2618
2621,Salmon Arm: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZAM/CZAM_NE-full-e.jpeg,50.68605,-119.23282,800,600,2621
2623,Salt Spring Island - Ganges Harbour: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM21/TM21_N-full-e.jpeg,48.85429,-123.49771,800,600,2623
2624,Salt Spring Island - Ganges Harbour: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM21/TM21_E-full-e.jpeg,48.85397,-123.49708,800,600,2624
2626,Sandspit: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZP/CYZP_W-full-e.jpeg,53.25717,-131.81775,800,600,2626
2628,Saturna Island - East Point: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM20/TM20_N-full-e.jpeg,48.78326,-123.04525,800,600,2628
2631,Smithers: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYD/CYYD_NW-full-e.jpeg,54.82496,-127.1826,800,600,2631
2633,Squamish: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSE/CYSE_N-full-e.jpeg,49.78229,-123.15962,800,600,2633
2634,Tsay Keh: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBN9/CBN9_NW-full-e.jpeg,56.89885,-124.95994,800,600,2634
2637,Vernon: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYVK/CYVK_NE-full-e.jpeg,50.24662,-119.33044,800,600,2637
2639,West Vancouver: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM18/TM18_W-full-e.jpeg,49.34491,-123.18174,800,600,2639
2641,Whistler Heliport: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBE9/CBE9_SW-full-e.jpeg,50.16887,-122.90407,800,600,2641
2642,Whistler Heliport: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBE9/CBE9_SE-full-e.jpeg,50.16869,-122.90414,800,600,2642
2643,Whistler Radar: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_N-full-e.jpeg,50.0664,-123.11014,800,600,2643
2644,Whistler Radar: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_NE-full-e.jpeg,50.06617,-123.11002,800,600,2644
2645,Whistler Radar: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_S-full-e.jpeg,50.06588,-123.11039,800,600,2645
2646,Dauphin: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYDN/CYDN_N-full-e.jpeg,51.09995,-100.05538,800,600,2646
2648,Lynn Lake: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYL/CYYL_N-full-e.jpeg,56.86237,-101.07183,800,600,2648
2652,Tadoule Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBQ/CYBQ_W-full-e.jpeg,58.70702,-98.5116,800,600,2652
2653,Tadoule Lake: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBQ/CYBQ_E-full-e.jpeg,58.70665,-98.51123,800,600,2653
2654,Fredericton: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYFC/CYFC_W-full-e.jpeg,45.87239,-66.53091,800,600,2654
2657,Miramichi: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCH/CYCH_E-full-e.jpeg,47.00824,-65.46835,800,600,2657
2659,St. Stephen: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCS3/CCS3_W-full-e.jpeg,45.20759,-67.25042,800,600,2659
2660,St. Stephen: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCS3/CCS3_S-full-e.jpeg,45.20767,-67.2506,800,600,2660
2661,Churchill Falls: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZUM/CZUM_E-full-e.jpeg,53.55897,-64.09397,800,600,2661
2662,Natuashish: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNH2/CNH2_NW-full-e.jpeg,55.91327,-61.18578,800,600,2662
2663,Natuashish: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNH2/CNH2_NE-full-e.jpeg,55.913,-61.1853,800,600,2663
2664,Rigolet: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCZ2/CCZ2_NW-full-e.jpeg,54.17879,-58.45086,800,600,2664
2665,Rigolet: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCZ2/CCZ2_NE-full-e.jpeg,54.17838,-58.45146,800,600,2665
2666,St. Anthony: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAY/CYAY_NE-full-e.jpeg,51.38771,-56.08764,800,600,2666
2667,Winterland: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCC2/CCC2_W-full-e.jpeg,47.13719,-55.32938,800,600,2667
2669,Debert: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCQ3/CCQ3_NE-full-e.jpeg,45.41891,-63.46058,800,600,2669
2671,Digby: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYID/CYID_E-full-e.jpeg,44.54554,-65.78902,800,600,2671
2673,Port Hawkesbury: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPD/CYPD_W-full-e.jpeg,45.65753,-61.37376,800,600,2673
2675,Trenton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTN/CYTN_E-full-e.jpeg,45.61222,-62.62148,800,600,2675
2677,Arnprior: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_NW-full-e.jpeg,45.41316,-76.36534,800,600,2677
2678,Arnprior: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_SW-full-e.jpeg,45.41331,-76.36558,800,600,2678
2679,Arnprior: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_SE-full-e.jpeg,45.41345,-76.36586,800,600,2679
2681,Attawapiskat: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAT/CYAT_W-full-e.jpeg,52.92727,-82.43171,800,600,2681
2682,Bancroft: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNW3/CNW3_NW-full-e.jpeg,45.07342,-77.88061,800,600,2682
2684,Big Trout Lake: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTL/CYTL_NW-full-e.jpeg,53.81817,-89.89732,800,600,2684
