cameraid,name,url,latitude,longitude,last_width,last_height,mhash
17788,Bella Bella: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBBC/CBBC_SE-full-e.jpeg,52.19082,-128.15229,800,600,2566
17789,Bob Quinn Lake: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBW4/CBW4_N-full-e.jpeg,56.97987,-130.25001,800,600,2567
17790,Bob Quinn Lake: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBW4/CBW4_SE-full-e.jpeg,56.96699,-130.24979,800,600,2568
17791,Buckinghorse River (Sikanni Chief): Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM23/TM23_NE-full-e.jpeg,57.38846,-122.85238,800,600,2569
17793,Burns Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPZ/CYPZ_W-full-e.jpeg,54.3817,-125.95751,800,600,2571
17796,Chatham Point Lightstation: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM02/TM02_E-full-e.jpeg,50.33327,-125.44594,800,600,2574
17797,Cheakamus Canyon Tower: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM05/TM05_N-full-e.jpeg,49.84797,-123.18923,800,600,2575
17799,Cheakamus Canyon Tower: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM05/TM05_SE-full-e.jpeg,49.84753,-123.18911,800,600,2576
17801,Clearwater: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM15/TM15_NE-full-e.jpeg,51.64979,-120.03641,800,600,2578
17809,Fort Ware: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAJ9/CAJ9_NW-full-e.jpeg,57.42601,-125.63663,800,600,2582
17811,Fraser Camp: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM14/TM14_E-full-e.jpeg,59.71474,-135.04412,800,600,2584
17815,Golden: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGE/CYGE_N-full-e.jpeg,51.3001,-116.98505,800,600,2586
17816,Golden: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGE/CYGE_SE-full-e.jpeg,51.30022,-116.98415,800,600,2587
17817,Hope: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHE/CYHE_W-full-e.jpeg,49.37,-121.49466,800,600,2588
17819,Invermere: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAA8/CAA8_N-full-e.jpeg,50.51947,-116.00602,800,600,2589
17820,Invermere: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAA8/CAA8_S-full-e.jpeg,50.51909,-116.00581,800,600,2590
17821,Kelowna: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLW/CYLW_N-full-e.jpeg,49.95577,-119.37759,800,600,2591
17826,Lytton: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWLY/CWLY_NW-full-e.jpeg,50.22431,-121.58111,800,600,2593
17829,Mackenzie: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZY/CYZY_NE-full-e.jpeg,55.305,-123.13315,800,600,2595
17833,Manning Provincial Park: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM03/TM03_NW-full-e.jpeg,49.06292,-120.78739,800,600,2597
17835,Merritt: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAD5/CAD5_NE-full-e.jpeg,50.12266,-120.74758,800,600,2599
17836,Merritt: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAD5/CAD5_SW-full-e.jpeg,50.12258,-120.74739,800,600,2600
17837,Muncho Lake  : North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWWQ/CWWQ_N-full-e.jpeg,58.93025,-125.76754,800,600,2601
17838,Muncho Lake  : Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWWQ/CWWQ_SW-full-e.jpeg,58.92983,-125.76792,800,600,2602
17839,Nanaimo Harbour: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM12/TM12_N-full-e.jpeg,49.16827,-123.93521,800,600,2603
17840,Nanaimo Harbour: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM12/TM12_NE-full-e.jpeg,49.16811,-123.93594,800,600,2604
17844,Pemberton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPS/CYPS_E-full-e.jpeg,50.30278,-122.74204,800,600,2605
17845,Port Alberni: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBS8/CBS8_NW-full-e.jpeg,49.31712,-124.9269,800,600,2606
17847,Powell River: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPW/CYPW_W-full-e.jpeg,49.83387,-124.49798,800,600,2608
17849,Prince George: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYXS/CYXS_NE-full-e.jpeg,53.8898,-122.67899,800,600,2610
17853,Prince Rupert: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPR/CYPR_E-full-e.jpeg,54.2905,-123.13312,800,600,2613
17856,Quesnel: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQZ/CYQZ_NW-full-e.jpeg,53.02689,-122.50493,800,600,2615
17858,Quesnel: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQZ/CYQZ_S-full-e.jpeg,35.9100686,-78.4346954,800,600,2617
17859,Revelstoke: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRV/CYRV_NW-full-e.jpeg,50.96711,-118.18305,800,600,2618
17862,Salmon Arm: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZAM/CZAM_NE-full-e.jpeg,50.68605,-119.23282,800,600,2621
17864,Salt Spring Island - Ganges Harbour: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM21/TM21_N-full-e.jpeg,48.85429,-123.49771,800,600,2623
17865,Salt Spring Island - Ganges Harbour: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM21/TM21_E-full-e.jpeg,48.85397,-123.49708,800,600,2624
17867,Sandspit: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZP/CYZP_W-full-e.jpeg,53.25717,-131.81775,800,600,2626
17869,Saturna Island - East Point: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM20/TM20_N-full-e.jpeg,48.78326,-123.04525,800,600,2628
17872,Smithers: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYD/CYYD_NW-full-e.jpeg,54.82496,-127.1826,800,600,2631
17874,Squamish: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSE/CYSE_N-full-e.jpeg,49.78229,-123.15962,800,600,2633
17876,Tsay Keh: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBN9/CBN9_NW-full-e.jpeg,56.89885,-124.95994,800,600,2634
17879,Vernon: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYVK/CYVK_NE-full-e.jpeg,50.24662,-119.33044,800,600,2637
17881,West Vancouver: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM18/TM18_W-full-e.jpeg,49.34491,-123.18174,800,600,2639
17883,Whistler Heliport: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBE9/CBE9_SW-full-e.jpeg,50.16887,-122.90407,800,600,2641
17884,Whistler Heliport: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBE9/CBE9_SE-full-e.jpeg,50.16869,-122.90414,800,600,2642
17885,Whistler Radar: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_N-full-e.jpeg,50.0664,-123.11014,800,600,2643
17886,Whistler Radar: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_NE-full-e.jpeg,50.06617,-123.11002,800,600,2644
17887,Whistler Radar: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_S-full-e.jpeg,50.06588,-123.11039,800,600,2645
17888,Dauphin: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYDN/CYDN_N-full-e.jpeg,51.09995,-100.05538,800,600,2646
17890,Lynn Lake: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYL/CYYL_N-full-e.jpeg,56.86237,-101.07183,800,600,2648
17894,Tadoule Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBQ/CYBQ_W-full-e.jpeg,58.70702,-98.5116,800,600,2652
17895,Tadoule Lake: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBQ/CYBQ_E-full-e.jpeg,58.70665,-98.51123,800,600,2653
17896,Fredericton: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYFC/CYFC_W-full-e.jpeg,45.87239,-66.53091,800,600,2654
17899,Miramichi: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCH/CYCH_E-full-e.jpeg,47.00824,-65.46835,800,600,2657
17901,St. Stephen: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCS3/CCS3_W-full-e.jpeg,45.20759,-67.25042,800,600,2659
17902,St. Stephen: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCS3/CCS3_S-full-e.jpeg,45.20767,-67.2506,800,600,2660
17904,Churchill Falls: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZUM/CZUM_E-full-e.jpeg,53.55897,-64.09397,800,600,2661
17905,Natuashish: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNH2/CNH2_NW-full-e.jpeg,55.91327,-61.18578,800,600,2662
17906,Natuashish: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNH2/CNH2_NE-full-e.jpeg,55.913,-61.1853,800,600,2663
17907,Rigolet: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCZ2/CCZ2_NW-full-e.jpeg,54.17879,-58.45086,800,600,2664
17908,Rigolet: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCZ2/CCZ2_NE-full-e.jpeg,54.17838,-58.45146,800,600,2665
17910,St. Anthony: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAY/CYAY_NE-full-e.jpeg,51.38771,-56.08764,800,600,2666
17912,Winterland: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCC2/CCC2_W-full-e.jpeg,47.13719,-55.32938,800,600,2667
17914,Debert: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCQ3/CCQ3_NE-full-e.jpeg,45.41891,-63.46058,800,600,2669
17916,Digby: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYID/CYID_E-full-e.jpeg,44.54554,-65.78902,800,600,2671
17920,Port Hawkesbury: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPD/CYPD_W-full-e.jpeg,45.65753,-61.37376,800,600,2673
17922,Trenton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTN/CYTN_E-full-e.jpeg,45.61222,-62.62148,800,600,2675
17926,Arnprior: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_NW-full-e.jpeg,45.41316,-76.36534,800,600,2677
17927,Arnprior: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_SW-full-e.jpeg,45.41331,-76.36558,800,600,2678
17928,Arnprior: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_SE-full-e.jpeg,45.41345,-76.36586,800,600,2679
17930,Attawapiskat: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAT/CYAT_W-full-e.jpeg,52.92727,-82.43171,800,600,2681
17931,Bancroft: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNW3/CNW3_NW-full-e.jpeg,45.07342,-77.88061,800,600,2682
17933,Big Trout Lake: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTL/CYTL_NW-full-e.jpeg,53.81817,-89.89732,800,600,2684
17935,Brockville: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNL3/CNL3_N-full-e.jpeg,45.41372,-75.75048,800,600,2686
17937,Burlington Airpark: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZBA/CZBA_W-full-e.jpeg,43.44399,-79.85307,800,600,2688
17939,Centralia: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCE/CYCE_NW-full-e.jpeg,43.28896,-81.50497,800,600,2690
17941,Centralia: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCE/CYCE_SE-full-e.jpeg,43.28819,-81.50444,800,600,2692
17944,Collingwood: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNY3/CNY3_N-full-e.jpeg,44.44874,-80.15883,800,600,2693
17947,Cornwall: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCC/CYCC_NW-full-e.jpeg,45.09239,-74.56827,800,600,2696
17949,Dryden Regional: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHD/CYHD_N-full-e.jpeg,49.82992,-92.74654,800,600,2698
17951,Earlton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYXR/CYXR_E-full-e.jpeg,47.69478,-79.84851,800,600,2700
17952,Earlton: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYXR/CYXR_SW-full-e.jpeg,47.69539,-79.84915,800,600,2701
17953,Elliot Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYEL/CYEL_W-full-e.jpeg,46.35194,-82.55639,800,600,2702
17955,Gore Bay: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZE/CYZE_N-full-e.jpeg,44.4488,-80.15858,800,600,2704
17956,Gore Bay: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZE/CYZE_SW-full-e.jpeg,45.88489,-82.56795,800,600,2705
17960,Hearst: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHF/CYHF_NE-full-e.jpeg,49.70929,-83.69392,800,600,2707
17964,Kitchener - Waterloo: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYKF/CYKF_N-full-e.jpeg,43.45607,-80.38693,800,600,2709
17968,Moosonee: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMO/CYMO_SW-full-e.jpeg,51.29181,-80.60724,800,600,2712
17969,Muskoka: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQA/CYQA_N-full-e.jpeg,44.97474,-79.30324,800,600,2713
17970,Muskoka: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQA/CYQA_E-full-e.jpeg,44.97444,-79.30364,800,600,2714
17971,Oshawa: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOO/CYOO_N-full-e.jpeg,43.9196,-78.89419,800,600,2715
17973,Oshawa: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOO/CYOO_NE-full-e.jpeg,43.91909,-78.8943,800,600,2717
17974,Parry Sound: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNK4/CNK4_NW-full-e.jpeg,45.25188,-79.82544,800,600,2718
17976,Peterborough: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPQ/CYPQ_N-full-e.jpeg,44.23072,-78.35235,800,600,2720
17978,Sarnia: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZR/CYZR_N-full-e.jpeg,42.99508,-82.30686,800,600,2722
17981,Smiths Falls: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSH/CYSH_E-full-e.jpeg,44.94831,-75.93933,800,600,2724
17982,Smiths Falls: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSH/CYSH_S-full-e.jpeg,44.94766,-75.93998,800,600,2725
17984,St. Thomas: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQS/CYQS_SW-full-e.jpeg,42.77036,-81.11076,800,600,2726
17985,St. Thomas: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQS/CYQS_SE-full-e.jpeg,42.77443,-81.10454,800,600,2727
17986,Billy Bishop Toronto City: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTZ/CYTZ_E-full-e.jpeg,43.62756,-79.39624,800,600,2728
17987,Billy Bishop Toronto City: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTZ/CYTZ_SW-full-e.jpeg,43.62783,-79.39586,800,600,2729
17989,Baie-Comeau: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBC/CYBC_N-full-e.jpeg,49.13638,-68.20186,800,600,2731
17991,Baie-Comeau: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBC/CYBC_SW-full-e.jpeg,49.13661,-68.20113,800,600,2733
17992,Bonaventure: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYVB/CYVB_W-full-e.jpeg,48.07089,-65.46067,800,600,2734
17993,Bonaventure: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYVB/CYVB_E-full-e.jpeg,48.07152,-65.4602,800,600,2735
17994,Charlevoix: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYML/CYML_N-full-e.jpeg,47.59987,-70.23325,800,600,2736
17996,Havre St-Pierre: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGV/CYGV_W-full-e.jpeg,50.28297,-63.60547,800,600,2738
17997,Havre St-Pierre: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGV/CYGV_E-full-e.jpeg,50.28243,-63.6061,800,600,2739
17999,Kuujjuarapik: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGW/CYGW_N-full-e.jpeg,55.28321,-77.76003,800,600,2741
18000,Kuujjuarapik: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGW/CYGW_W-full-e.jpeg,55.28333,-77.76008,800,600,2742
18001,La Grande-4: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAH/CYAH_E-full-e.jpeg,53.75683,-73.68096,800,600,2743
18002,La Grande-4: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAH/CYAH_SW-full-e.jpeg,53.75676,-73.68051,800,600,2744
18003,La Tuque: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLQ/CYLQ_N-full-e.jpeg,47.41449,-72.78649,800,600,2745
18004,La Tuque: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLQ/CYLQ_SW-full-e.jpeg,47.41462,-72.78629,800,600,2746
18005,Maniwaki: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMW/CYMW_NE-full-e.jpeg,46.27363,-75.99381,800,600,2747
18006,Maniwaki: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMW/CYMW_S-full-e.jpeg,46.27294,-75.99339,800,600,2748
18007,Matagami: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNM/CYNM_NW-full-e.jpeg,49.76169,-77.80237,800,600,2749
18008,Matagami: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNM/CYNM_S-full-e.jpeg,49.76143,-77.80297,800,600,2750
18009,Mont-Laurier: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CSD4/CSD4_N-full-e.jpeg,46.56073,-75.57769,800,600,2751
18011,La Macaza / Mont Tremblant: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYFJ/CYFJ_N-full-e.jpeg,46.40503,-74.7791,800,600,2753
18012,La Macaza / Mont Tremblant: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYFJ/CYFJ_S-full-e.jpeg,46.40497,-74.77923,800,600,2754
18013,Natashquan: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNA/CYNA_NW-full-e.jpeg,50.18975,-61.79216,800,600,2755
18014,Natashquan: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNA/CYNA_SW-full-e.jpeg,50.18932,-61.79233,800,600,2756
18015,Natashquan: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNA/CYNA_SE-full-e.jpeg,50.18965,-61.79234,800,600,2757
18016,Sherbrooke: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSC/CYSC_W-full-e.jpeg,45.44041,-71.69203,800,600,2758
18018,St-Georges: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSG/CYSG_N-full-e.jpeg,46.10081,-70.70643,800,600,2760
18020,St. Hubert: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHU/CYHU_NE-full-e.jpeg,45.51794,-73.41692,800,600,2762
18021,St. Hubert: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHU/CYHU_SW-full-e.jpeg,45.51748,-73.41733,800,600,2763
18024,Trois Rivieres: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRQ/CYRQ_SW-full-e.jpeg,46.36241,-72.67653,800,600,2764
18026,Key Lake: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYKJ/CYKJ_NE-full-e.jpeg,57.25545,-105.62091,800,600,2766
18027,Key Lake: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYKJ/CYKJ_SW-full-e.jpeg,57.2559,-105.62073,800,600,2767
18028,Nipawin: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBU/CYBU_N-full-e.jpeg,53.33279,-104.00378,800,600,2768
18029,Nipawin: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBU/CYBU_W-full-e.jpeg,53.33292,-104.00351,800,600,2769
18030,North Battleford: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQW/CYQW_N-full-e.jpeg,52.76871,-108.24742,800,600,2770
18031,North Battleford: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQW/CYQW_E-full-e.jpeg,52.76822,-108.24764,800,600,2771
18032,Stony Rapids: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSF/CYSF_E-full-e.jpeg,59.24981,-105.83581,800,600,2772
18033,Stony Rapids: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSF/CYSF_SW-full-e.jpeg,59.25052,-105.83532,800,600,2773
18034,Swift Current: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYN/CYYN_NW-full-e.jpeg,50.29205,-107.69045,800,600,2774
18035,Swift Current: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYN/CYYN_E-full-e.jpeg,50.29168,-107.69101,800,600,2775
18036,Yorkton: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQV/CYQV_NE-full-e.jpeg,51.26476,-102.46118,800,600,2776
18037,Yorkton: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQV/CYQV_W-full-e.jpeg,51.2643,-102.46098,800,600,2777
18038,Carmacks: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CEX4/CEX4_W-full-e.jpeg,62.11098,-136.17835,800,600,2778
18039,Carmacks: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CEX4/CEX4_SE-full-e.jpeg,62.11112,-136.17838,800,600,2779
18040,Haines Junction: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHT/CYHT_NW-full-e.jpeg,60.78911,-137.5451,800,600,2780
18041,Haines Junction: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHT/CYHT_E-full-e.jpeg,60.78911,-137.54574,800,600,2781
18042,Swift River - Rancheria: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM22/TM22_NE-full-e.jpeg,60.08771,-130.60377,800,600,2782
18056,Abbotsford (McCallum-RN) BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/224.jpg,0,0,420,315,2790
18062,Aldergrove BC/Lynden WA,http://images.drivebc.ca/bchighwaycam/pub/cameras/168.jpg,0,0,420,315,2795
18068,Rainbow Range Anahim Lake Highway Cam,http://images.drivebc.ca/bchighwaycam/pub/cameras/139.jpg,52.7,-125.8,420,315,2798
18069,Anarchist St. (elev. 1100m) BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/64.jpg,0,0,420,315,2799
18074,Banff,http://www.bestofbanff.com/webcam/lastshot.jpg,0,0,1920,720,2800
18101,Brenda Mine (Hwy 97C) BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/96.jpg,49.8696408124,-119.9371009231,420,315,2807
18118,Callaghan Valley Whistler BC,http://www.whistlerolympicpark.com/webcams/netcam-s.jpg,50.1190231,-122.9547588,1296,960,2815
18144,Columbia Beach Parksville BC,http://www.windisgood.com/Webcams/columbiacam.jpg,0,0,800,450,2825
18147,Coquihalla Lakes BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/161.jpg,49.6278213921,-121.013908386,420,315,2827
18148,Coquihalla Snowshed BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/2.jpg,0,0,420,315,2828
18152,Cowichan Bay BC,http://windisgood.com/Webcams/Cowcam.jpg,0,0,640,480,2830
18157,Creston (Arpt-S-View) BC,http://www.crestonairport.ca/images/webcam/south-view-camera.jpg,0,0,2592,1944,2832
18162,Dallas Rd./Cook St. Victoria BC,http://www.windisgood.com/Webcams/Cookcam.jpg,48.4079202,-123.3578569,800,450,2833
18163,Dallas Road Victoria BC,http://www.windisgood.com/Webcams/Cookcam2.jpg,0,0,640,480,2834
18173,Earls Cove Sunshine Coast BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/244.jpg,0,0,420,315,2838
18179,English Bay Vancouver BC,http://www.katkam.ca/pic.aspx,0,0,1280,960,2841
18185,Field (Looking SW) BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/189.jpg,51.3962602,-116.4952301,420,315,2844
18188,Fort St. John (S. T. H.) BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/10.jpg,56.1324938,-120.6656802,420,315,2845
18189,Francois Lake BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/140.jpg,54.0260895,-125.7701952,420,315,2846
18191,Friday Harbor (N) San Juan Is. WA,http://images.wsdot.wa.gov/airports/friday4.jpg,48.5242123982,-123.0259049079,640,501,2848
18192,Friday Harbor (S) San Juan Is. WA,http://images.wsdot.wa.gov/airports/friday2.jpg,48.5248377,-123.0261624,640,501,2849
18193,Friday Harbor (SE) San Juan Is. WA,http://images.wsdot.wa.gov/airports/friday1.jpg,48.5248377,-123.0261624,640,501,2850
18197,Georgia St. Vancouver BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/19.jpg,0,0,420,315,2852
18208,Harbour Quay Port Alberni BC,http://windisgood.com/Webcams/Albernicam.jpg,0,0,1280,720,2854
18213,Hidden Valley Whitehorse Yukon,http://meteowhitehorse.ca/webcammeteowhitehorse.jpg,0,0,320,240,2856
18215,Horseshoe Bay W. Van. BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/228.jpg,0,0,420,315,2858
18216,Hosmer BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/175.jpg,49.584415,-114.961512,420,315,2859
18221,Huntington (Farmer Rd-N) BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/259.jpg,0,0,420,315,2861
18235,Hwy1@Hwy15 Surrey BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/172.jpg,0,0,420,315,2870
18247,Hwy91@No.8-E Richmond BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/210.jpg,0,0,420,315,2882
18263,I.M.Br. S. end Vancouver BC,http://images.drivebc.ca/bchighwaycam/pub/cameras/71.jpg,0,0,420,315,2897
