cameraid,name,url,
8965,,http://www.webcamz.ch/iddaburg/livecam.jpg,
8966,,http://www.wasserflue-aarau.ch/webcam/pos2.jpg,
8967,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://satellitenpaul.homeip.net/jpg/1/image.jpg,
8968,,http://www.meteo-vsm.ch/meteo/images/Snapshot001.jpg,
8969,,http://80.254.191.189:8008/axis-cgi/jpg/image.cgi?resolution=640x480,
8970,,http://www.werfeli.com/Labi/Cam/cam.jpg,
8971,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.faessli.com/images/stories/WebCam01/S01.jpg,
8972,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://stach.heinz-tuerk.info/hotel/image.php,
8973,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.wetterspion.ch/vision/cam_2.jpg,
8974,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.swissalpresort.ch/webcam/baustelle2.jpg,
8975,,http://www.swissalpresort.ch/webcam/baustelle.jpg,
8976,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://213.221.150.195/jpg/image.jpg,
8977,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://webcam4you.ch/rehweid/images/risi.jpg,
8979,,http://www.webcam-schwyz.ch/m1test_gross.jpg,
8980,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.eschenbronner.com/cam116.jpg,
8981,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://stach.heinz-tuerk.info/tazacorte/image.php,
8982,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://cam.bellerive.tertianum.ch/cambrv_act.jpg,
8983,,http://www.thalkirchdorf.de/cam/live.jpg,
8984,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.graf-rudolf.com/webcam/thierachern.jpg,
8985,,http://zumzahnarzt.ch/webcam/current.jpg,
8986,,http://webcam.schleuniger.ch/ch_3608_001/800x450.jpg,
8987,,http://www.todtmoos.info/roessle/2.jpg,
8988,,http://www.haus-keller.de/images/kellercam.jpg,
8989,,http://webcam.ostch.com/image.jpg,
8990,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://webcam.ostch.com/image2.jpg,
8991,,http://surface.galactus.ch/tn/webcam12/webcam.jpg,
8992,,http://www.spider.li/webcam_actual1.php?cam=webcam1,
8993,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.swisswebcams.ch/customerpics/1052125342.jpg,
8994,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.swisswebcams.ch/customerpics/1177936393.jpg,
8995,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.swisswebcams.ch/customerpics/1052125269.jpg,
8996,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://pigeoncam.ccour.ch/cam2.jpg,
8997,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.zapperbusch.ch/buero/webcam/zapperbusch_cam.jpg,
8998,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.unterschaechen.ch/pages/webcam/live.jpg,
9002,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://cam6.uridium.ch/SnapshotJPEG?Resolution=640x480&amp,
9003,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.makauro.ch/webcam.jpg,
9004,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://212.117.115.18/data/foto_db/is_resized.jpg,
9005,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.ristorantino.ch/Wetter.JPG,
9006,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://velospeer.ch/cam.jpg,
9007,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://velospeer.dyndns.org/jpg/image.jpg,
9008,,http://www.verkehrshaus.ch/sites/default/files/webcam/image_cam1.jpg,
9009,,http://www.verkehrshaus.ch/sites/default/files/webcam/image_cam2.jpg,
9010,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.hopfi-data.de/webcam/webcam.jpg,
9011,,http://webcam.mibox.ch/cam.jpg,
9012,,http://www.heko.ch/wasenmeteo/wasenbildaktuell.jpg,
9014,,http://www.weingut-rosenau.ch/images/cam/ottiger.jpg,
9015,,http://andreasfurrer.com/alpenrose.jpg,
9016,,http://www.kusti.ch/webcam/tmp/wernetshausen.jpg,
9017,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://212.101.19.78/webfiles/cam.jpg,
9018,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://eberbach.internet-fn.de/webkamera.jpg,
9019,,http://buerginet.ch/webcam/cam.jpg,
9020,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.neftiwetter.ch/weather/webcamimage.jpg,
9021,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://emmewetter.de/kabcam.jpg,
9022,,http://emmewetter.de/44-00.jpg,
9023,,http://www.wetterhuette.ch/webcam/current.jpg,
9024,,http://www.inteca.ch/webcam/fullsize.jpg,
9025,,http://www.wolf-media.ch/webcam/M10/current.jpg,
9026,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.koala-computer.ch/ispy.jpg,
9027,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.karl-heinz-herrmann.de/bild1.jpg,
9028,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.womaro.ch/webcam/lastsnap.jpg,
9029,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://images.webcams.travel/webcam/1197131671.jpg,
9030,,http://oekihof.infostzg.ch/eingang.jpg,
9031,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://80.45.119.113/axis-cgi/axis-cgi.jpg,
9032,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://80.33.241.154/axis-cgi/jpg/image.cgi?camera=,
9033,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://193.40.245.183/axis-cgi/jpg/image.cgi?resolution=640x480&amp,
9034,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://80.36.102.248:2020/jpg/image.jpg,
9035,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.buesum.de/aktuelles/webcam/webcam01/buesun.jpg,
9037,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://85.112.113.74/axis-cgi/jpg/image.cgi?camera=&amp,
9039,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.3dcam.co.uk/axis-cgi/jpg/image.cgi?resolution=640x480&amp,
9040,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://129.210.84.139/jpg/image.jpg,
9041,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://91.137.12.2/axis-cgi/jpg/image.cgi?camera=1&amp,
9042,,http://webcam.berghotel.at/axis-cgi/jpg/image.cgi?camera=&amp,
9043,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://217.199.19.44/axis-cgi/jpg/image.cgi?camera=3&amp,
9044,,http://134.129.166.91/jpg/1/image.jpg?1229257689187,
9045,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://mars.deepsky.ch/webcam/current.jpg,
9046,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.flevofestival.nl/webcam/webcam/current.jpg,
9047,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.nos.nl/webcam/current.jpg,
9048,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.blombergbahn.de/webcam/current.jpg,
9049,,http://www.nestblick.de/webcam/current.jpg?1610,
9050,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.nifada.com/webcam/current.jpg,
9051,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.dwi-grundbesitz.de/webcam/current.jpg,
9052,,http://www.osservatoriometeorologicodicastagnetopo.biz/webcam/current.jpg,
9053,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.rambeck.de/webcam/current.jpg,
9054,Les Crosets: TSD 8 places,http://webcam.telechampery.ch/telechamp/webcam3/current.jpg,
9055,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://webcam.telechampery.ch/telechamp/webcam4/current.jpg,
9056,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://derangerhof.de/webcam/current.jpg,
9057,,http://www.nestblick.de/webcam/current.jpg?1055,
9058,Oberwald: Unterwassern,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.impuls-oberwald.ch/webcam/current.jpg,
9059,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://icons.wunderground.com/webcamramdisk/n/e/nettlebay/1/current.jpg,
9060,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.neuss.de/webcam/current.jpg,
9061,,http://webcam.telechampery.ch/telechamp/webcam2/current.jpg,
9062,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://62.73.32.2/record/current.jpg?rand=290985,
9063,,http://www.duemmerhotel.de/webcam/current.jpg,
9064,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.lotsenhus.de/webcam/current.jpg,
9065,,http://www.waldhaus-riezlern.de/webcam/current.jpg,
9066,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://81.221.18.246/record/current.jpg,
9067,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://amdencam.homeip.net/record/current.jpg,
9068,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.ilsorrisodelvulcano.com/web_cam/webcam/current.jpg,
9069,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://141.24.36.35/record/current.jpg,
9070,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.ala-ca.org/images/webcam/ala-webcam-current.jpg,
9071,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://130.37.9.11/record/current.jpg?rand=859854,
9072,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.fernsehturmstuttgart.com/current.jpg,
9073,,http://wachtbergcam1.setcom.at/current.jpg,
9075,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.arminia-bielefeld.de/fileadmin/webcam/webcam/current.jpg,
9076,,http://www.suvrettahouse.ch/webcam/current.jpg,
9077,,http://217.196.77.178/record/current.jpg,
9078,,http://www.fankhauser.at/webcam/current.jpg,
9079,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.skilifte-hundseck.de/current.jpg,
9081,,http://213.28.111.12/record/current.jpg,
9082,,http://www.stefanome.it/rig1/current1.jpg,
9083,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://62.73.32.2/record/current.jpg,
9084,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.wia-berlin.de/current.jpg,
9085,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.ggm.info/fileadmin/user_upload/webcam_rh/current.jpg,
9086,,http://91.112.132.150:8030/record/current.jpg,
9087,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.schortens.de/webcam2/current.jpg,
9088,,http://www.webcam-nsv.de/webcam/current.jpg,
9089,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://download.bad-urach.eu/webcam/cam1/current.jpg?481E51A51b330364C4JUFF7E53B7,
9090,,http://duemmerhotel.de/webcan/current.jpg,
9091,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://87.139.18.108/record/current.jpg,
9092,,http://www.styriagate.net/MOBOTIX/current.jpg,
9093,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.alfagamma.biz/golfpro/live/aircenter/cam/current.jpg,
9094,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.seegaertle.de/webcam/images/current.jpg,
9095,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.seebad-trassenheide.de/webcam/current.jpg,
9096,,http://www.s-n-g.de/webcam/current.jpg,
9097,Saint Vith,http://www.st.vith.be/webcam/current/current.jpg,
9098,,http://www.bardonecchiaski.com/images/webcams/jafferau.jpg/640x480.jpg,
9099,,http://cooperisland-bvi.com/current.jpg,
9100,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.trassenheide.de/webcam/current.jpg,
9101,,http://icons.wunderground.com/webcamramdisk/m/e/medicus/1/current.jpg,
9102,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://217.113.177.2/webcam/images/current.jpg,
9103,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.club-70.de/webcam/current.jpg,
9104,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/kressbronn/current.jpg,
9105,,http://www.meteomataro.com/webcam/current.jpg,
9106,,http://217.24.53.18/record/current.jpg,
9108,,http://91.112.132.150:8020/record/current.jpg,
9109,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.cheap-hotels.cz/webcam/current.jpg,
9110,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.badbellingen.kt100.de/current.jpg,
9111,,http://www.skilift-linden.ch/webcam/current.jpg,
9112,,http://194.245.34.66/quirinus/current.jpg,
9113,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://badbellingen.kt100.de/current.jpg,
9114,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1186914656,
9115,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1186717268,
9116,,http://62.116.22.167/record/current.jpg,
9117,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://webcam2.behome.dnsalias.org/record/current.jpg,
9119,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.wir-in-lehe.de/current.jpg,
9120,,http://webcam.gemeinde.ch/nidau.ch/webcam/current.jpg,
9121,,http://typo3.segelschule-wasserburg.de/webcam/webcam/current.jpg,
9122,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://194.208.108.223/record/current.jpg,
9123,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1176311236,
9124,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.lippe-news.de/eiswelt/current.jpg,
9125,,http://www.friiischtailer.ch/webcam2/current.jpg,
9126,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1177555151,
9127,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1176652982,
9128,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1176818602,
9129,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://cam1.wvfunk.at/record/current.jpg,
9130,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1185772010,
9131,,http://www.devk.de/webcam-2/record/current.jpg,
9132,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://southgate.ipl.com/current.jpg,
9133,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.jufferien.ch/webcam/current.jpg,
9134,,http://www.hunsrueckhaus.de/webcam/current.jpg,
9135,,http://wwwi.blatzheim.com/pic/webcam/current.jpg,
9136,,http://91.112.132.150:8050/record/current.jpg,
9137,,http://www.waldkirchen.de/webcam_wdk/current.jpg,
9139,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/waldkirchen/current.jpg,
9141,,http://www.ziis.de/cam/current.jpg,
9142,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.gs1-germany.de/internet/common/daten/gs1/webcam/current.jpg,
9143,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://edqc.de/~webcam/webcam_2.jpg,
9144,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://213.158.104.18:8080/record/current.jpg,
9145,,http://heimenschwand.ch/webcam/current.jpg,
9146,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://webcam.lab-24.ch/webcam/current_et.jpg,
9148,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://haeseli.pointclark.net:8383/record/current.jpg?rand=1173448846,
9149,,http://www.devk.de/webcam-1/record/current.jpg,
9150,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://213.84.1.226:6015/record/current.jpg,
9151,,http://www.koillislapinsahko.fi/webcam/current.jpg,
9152,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://62.73.32.2/record/current.jpg?rand=82584,
9153,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/scheidegg/current.jpg,
9154,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/opfenbach/current.jpg,
9155,,http://harcam1.gw.fh-stralsund.de/record/current.jpg,
9156,,http://www.suvrettahouse.ch/webcam/current.jpg?27730,
9157,,http://wwwi.blatzheim.com/pic/webcam/edkb/current.jpg,
9159,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/opfenbach/Current.jpg,
9160,,http://www.beethoven-haus-bonn.de/webcam/beetcam/current.jpg,
9161,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://85.13.14.69/record/current.jpg,
9163,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://amsoldingen.ch.vasco.sui-inter.net/webcam/current.jpg,
9164,,http://www.ac-schnitzer.de/webcam/current.jpg,
9165,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.fs.fed.us/r10/tongass/webcam.jpg,
9166,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://83.65.4.27:82/record/current.jpg,
9167,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://mbx1.lantec.ro/record/current.jpg?rand=,
9168,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://webcam01cl.ceuta.com:8010/record/current.jpg?rand=5044035,
9169,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.webcam-detmold.de/webcam/webcam/current.jpg,
9170,,http://wenningstedt.de/webcam/current/current.jpg,
9171,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://promenade.dyndns.tv:8080/record/current.jpg,
9172,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://sedem.net/maritim-berlin/current.jpg,
9173,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.eggenet.de/volksbank/pics/current.jpg,
9174,,http://webcam.cathedralpeak.co.za/current.jpg,
9175,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://charcuteria.dyndns.org:1026/record/current.jpg,
9176,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.derlandtagbaut.de/dynmedia/webcam/webcam/current.jpg,
9177,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://82.192.16.159/record/current.jpg?rand=1132591,
9178,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://80.122.227.94/record/current.jpg?rand=357594,
9179,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.pcprodistribution.ie/images/current.jpg,
9180,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://ycl.dyndns.org/record/current.jpg,
9181,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.yeticam.ch/capa/current.jpg,
9182,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.spiegelau.kt100.de/current.jpg,
9183,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.t-z-a.info/images/webcam_statisch.jpg,
9184,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://81.221.14.233/record/current.jpg,
9185,,http://webcam.godyo.com/record/current.jpg,
9186,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://cam.weiden-zuhause.de/cam3/current.jpg,
9187,,http://www.goldenerknopf.de/webcam/current.jpg,
9188,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.der-landtag-baut.de/dynmedia/webcam/webcam/current.jpg,
9190,,http://meteoarzignano.altervista.org/_altervista_ht/current.jpg,
9191,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://nifada.com/webcam/current.jpg?counter=1166631599141,
9192,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.bergbahn-kitzbuehel.at/webcam2/current.jpg,
9193,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.met.utah.edu/jhorel/images/cameras/wbb/current.jpg,
9194,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://swk-cam01.dyndns.org/record/current.jpg,
9195,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://webcam.oregonstate.edu/live/baseball_current.jpg,
9196,,http://albin.no-ip.com/record/current.jpg,
9197,,http://www.kcg.ac.jp/daimon/current.jpg,
9198,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.funkey.com/vicbay/current.jpg,
9199,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://webcam.ltam.lu/record/current.jpg?27125,
9200,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://130.37.9.12/record/current.jpg?rand=273687/,
9201,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/bodenmais/current.jpg,
9202,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://betzdorf.kernpunkt.de/webcam/current.jpg?1177159348,
9203,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://strelasundquerung.mvweb-kunden.de/webcam/current.jpg,
9204,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.wevg-salzgitter.de/wc/current.jpg,
9205,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://webcam.ltam.lu/record/current.jpg?17806,
9206,,http://www.tu-freiberg.de/~kluge/webcams/current.jpg,
9207,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.seilbahnendamuels.vol.at/current.jpg,
9208,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://lagomera.dyndns.org:1025/record/current.jpg,
9209,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.kalternamsee.com/webcam/webcam/current.jpg,
9210,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/gaienhoefen/current.jpg,
9211,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.aquaterra.be/_images/webcam/current.jpg?random=1002387823,
9212,,http://www.barbet.nl/webcam/current.jpg,
9215,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.betzdorf.de/webcam/current.jpg?1213169721,
9217,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.reise-angebote-teneriffa.de/Bilder/current.jpg,
9218,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.almasd.net/webcam/current.jpg,
9219,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.vvvterschelling.nl/webcam/pictures/vvv/current.jpg?22856,
9220,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.caldaro.info/webcam/webcam/current.jpg,
9221,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://ntbg.org/programs/brc_current.jpg,
9222,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://fleen.com/uploads/cc2006/current.jpg,
9223,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://195.30.177.193:86/record/current.jpg,
9224,,http://www.grueninger.com/webcam/current.jpg,
9225,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.kt100.de/spiegelau/current.jpg,
9226,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.westga.edu/~www/cam/images/current.jpg,
9227,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://priamos.connectiv.de/cam2/current.jpg,
9228,,http://icons.wunderground.com/webcamramdisk/s/k/skiwxman/1/current.jpg,
9229,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://vogelpark-marlow-webcam.de/M1/current.jpg,
9230,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.sws-speyer.de/webcam/current.jpg,
9231,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.vvvterschelling.nl/webcam/pictures/vvv/current.jpg?32326,
9232,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.weborigines.de/webcam/current.jpg,
9233,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.webinfo-rothenburg.de/webcam/current.jpg,
9234,,http://www.trinnordic.ch/webcam/current.jpg,
9235,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://137.226.39.218/record/current.jpg,
9236,,http://134.34.2.22/record/current.jpg,
9237,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.kaltern.info/webcam/webcam/current.jpg,
9238,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://www.lagodicaldaro.com/webcam/webcam/current.jpg,
9239,,INTENTIONALLYBROKEN_NORECENTCAPTURE_ORDUPCAMERAhttp://www.sonniges-teneriffa.de/html/webcam/current.jpg,
9240,,http://www.videovalvonta.fi/record/current.jpg,
9241,,http://www.canalcup-cam.de/webcam/current.jpg?r=1226362708,
9242,,INTENTIONALLYBROKEN_NEVERCAPTUREDhttp://webcam.kloppenburg.de/images/current.jpg,
9243,,http://www.canalcup-cam.de/webcam/current.jpg?r=1226848912,
