,cameraid,old_cameraid,name,url,latitude,longitude,last_width,last_height,mhash
613,2520,017680,Peulik webcam,http://avo.alaska.edu/webcam/a-spurr.jpg,0.0,0.0,512,384,2520
614,2521,017681,Shishaldin webcam,http://avo.alaska.edu/webcam/peulik.jpg,0.0,0.0,640,480,2521
615,2522,017682,Redoubt - Hut webcam,http://avo.alaska.edu/webcam/shishaldin.jpg,0.0,0.0,1024,768,2522
616,2523,017683,Katmai webcam,http://avo.alaska.edu/webcam/redoubt.jpg,0.0,0.0,1024,768,2523
617,2524,017685,Fourpeaked webcam,http://avo.alaska.edu/webcam/aug_lagoon.jpg,0.0,0.0,320,240,2524
618,2525,017689,Redoubt - DFR webcam,http://avo.alaska.edu/webcam/redoubt-2.jpg,0.0,0.0,1024,768,2525
619,2526,017690,Makushin webcam,http://avo.alaska.edu/webcam/redoubt-3.jpg,0.0,0.0,640,480,2526
620,2527,017692,Akutan AKSD webcam,http://avo.alaska.edu/webcam/okif.jpg,0.0,0.0,640,480,2527
621,2528,017702,Albuquerque NM City Cam KOB-TV,http://wwc.instacam.com/instacamimg/KOBTV/KOBTV_l.jpg,0.0,0.0,640,480,2528
622,2529,017734,Mount Kenya,http://kenyawebcam.com/mountkenyacam/pic/stream.jpg,0.117674,37.155590000000004,640,480,2529
623,2530,017735,Mountain Lodge,http://kenyawebcam.com/mtlodgecam/pic/upload.jpg,-0.316757,37.152458,640,480,2530
624,2531,017736,Ngong Hills,http://kenyawebcam.com/ngongcam/pic/stream.jpg,-1.369861,36.728142,640,480,2531
625,2532,017748,Nyeri,http://kenyawebcam.com/nyericam/pic/upload.jpg,-0.41478400000000004,36.942074,1280,720,2532
626,2533,017749,Finlays Tea Estate (Broken),http://kenyawebcam.com/finlayscam/pic/overfile.jpg,-0.43567799999999995,35.301235,640,480,2533
627,2534,017754,Mt Longonot from Naivasha,http://kenyawebcam.com/naivashacam/pic/upload.jpg,-0.648652,36.485294,640,480,2534
628,2537,017759,Edson: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYET/CYET_W-full-e.jpeg,53.57787,-116.45669,800,600,2537
629,2538,017760,Edson: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYET/CYET_E-full-e.jpeg,53.5778,-116.45713,800,600,2538
630,2539,017761,Fort Chipewyan,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPY/CYPY_NE-full-e.jpeg,58.767222,-111.117222,800,600,2539
631,2541,017763,Fort McMurray: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMM/CYMM_NW-full-e.jpeg,56.65298000000001,-111.22452,800,600,2541
632,2542,017764,Fort McMurray: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMM/CYMM_SE-full-e.jpeg,56.65374,-111.22453999999999,800,600,2542
633,2543,017765,High Level: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOJ/CYOJ_N-full-e.jpeg,58.62163,-117.16514,800,600,2543
634,2544,017766,High Level: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOJ/CYOJ_SE-full-e.jpeg,58.62089,-117.16476000000002,800,600,2544
635,2545,017767,Jasper-Hinton: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CEC4/CEC4_NE-full-e.jpeg,53.32147,-117.75445,800,600,2545
636,2547,017769,Lloydminster: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLL/CYLL_NE-full-e.jpeg,53.308780000000006,-110.07291000000001,800,600,2547
637,2548,017770,Lloydminster: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLL/CYLL_W-full-e.jpeg,53.30911999999999,-110.072,800,600,2548
638,2550,017772,Pincher Creek: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZPC/CZPC_W-full-e.jpeg,49.52066,-113.99761000000001,800,600,2550
639,2552,017774,Rocky Mountain House: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRM/CYRM_N-full-e.jpeg,52.43071,-114.90718000000001,800,600,2552
640,2553,017775,Rocky Mountain House: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRM/CYRM_SW-full-e.jpeg,52.43059,-114.90673000000001,800,600,2553
641,2554,017776,Rocky Mountain House: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRM/CYRM_SE-full-e.jpeg,52.430730000000004,-114.90673000000001,800,600,2554
642,2555,017777,Slave Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZH/CYZH_W-full-e.jpeg,55.2971,-114.78284,800,600,2555
643,2557,017779,Addenbroke Island Lightstation: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM17/TM17_NW-full-e.jpeg,51.60342,-127.86346999999999,800,600,2557
644,2559,017781,Amphitrite Point Lighthouse: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM13/TM13_W-full-e.jpeg,48.92100000000001,-125.53987,800,600,2559
645,2561,017783,Anahim Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAJ4/CAJ4_W-full-e.jpeg,52.45241,-125.30493,800,600,2561
646,2563,017785,Atlin: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSQ/CYSQ_E-full-e.jpeg,59.58138,-133.6671,800,600,2563
647,2564,017786,Atlin: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSQ/CYSQ_S-full-e.jpeg,59.58056,-133.66678000000002,800,600,2564
648,2565,017787,Bella Bella: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBBC/CBBC_N-full-e.jpeg,52.191179999999996,-128.15303,800,600,2565
649,2566,017788,Bella Bella: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBBC/CBBC_SE-full-e.jpeg,52.19082,-128.15229,800,600,2566
650,2567,017789,Bob Quinn Lake: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBW4/CBW4_N-full-e.jpeg,56.97987,-130.25001,800,600,2567
651,2568,017790,Bob Quinn Lake: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBW4/CBW4_SE-full-e.jpeg,56.96699,-130.24979,800,600,2568
652,2569,017791,Buckinghorse River (Sikanni Chief): Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM23/TM23_NE-full-e.jpeg,57.388459999999995,-122.85238000000001,800,600,2569
653,2571,017793,Burns Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPZ/CYPZ_W-full-e.jpeg,54.3817,-125.95751000000001,800,600,2571
654,2574,017796,Chatham Point Lightstation: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM02/TM02_E-full-e.jpeg,50.33327,-125.44594,800,600,2574
655,2575,017797,Cheakamus Canyon Tower: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM05/TM05_N-full-e.jpeg,49.847970000000004,-123.18923000000001,800,600,2575
656,2576,017799,Cheakamus Canyon Tower: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM05/TM05_SE-full-e.jpeg,49.84753,-123.18911000000001,800,600,2576
657,2578,017801,Clearwater: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM15/TM15_NE-full-e.jpeg,51.64979,-120.03641,800,600,2578
658,2582,017809,Fort Ware: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAJ9/CAJ9_NW-full-e.jpeg,57.42601,-125.63663000000001,800,600,2582
659,2584,017811,Fraser Camp: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM14/TM14_E-full-e.jpeg,59.71474,-135.04412,800,600,2584
660,2586,017815,Golden: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGE/CYGE_N-full-e.jpeg,51.3001,-116.98505,800,600,2586
661,2587,017816,Golden: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGE/CYGE_SE-full-e.jpeg,51.30022,-116.98415,800,600,2587
662,2588,017817,Hope: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHE/CYHE_W-full-e.jpeg,49.37,-121.49466000000001,800,600,2588
663,2589,017819,Invermere: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAA8/CAA8_N-full-e.jpeg,50.51947,-116.00601999999999,800,600,2589
664,2590,017820,Invermere: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAA8/CAA8_S-full-e.jpeg,50.519090000000006,-116.00581000000001,800,600,2590
665,2591,017821,Kelowna: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLW/CYLW_N-full-e.jpeg,49.95577,-119.37758999999998,800,600,2591
666,2593,017826,Lytton: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWLY/CWLY_NW-full-e.jpeg,50.224309999999996,-121.58111000000001,800,600,2593
667,2595,017829,Mackenzie: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZY/CYZY_NE-full-e.jpeg,55.305,-123.13315,800,600,2595
668,2597,017833,Manning Provincial Park: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM03/TM03_NW-full-e.jpeg,49.06292,-120.78738999999999,800,600,2597
669,2599,017835,Merritt: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAD5/CAD5_NE-full-e.jpeg,50.122659999999996,-120.74758,800,600,2599
670,2600,017836,Merritt: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CAD5/CAD5_SW-full-e.jpeg,50.12258,-120.74739,800,600,2600
671,2601,017837,Muncho Lake  : North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWWQ/CWWQ_N-full-e.jpeg,58.93025,-125.76754,800,600,2601
672,2602,017838,Muncho Lake  : Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CWWQ/CWWQ_SW-full-e.jpeg,58.92983,-125.76791999999999,800,600,2602
673,2603,017839,Nanaimo Harbour: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM12/TM12_N-full-e.jpeg,49.16827,-123.93521000000001,800,600,2603
674,2604,017840,Nanaimo Harbour: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM12/TM12_NE-full-e.jpeg,49.16811,-123.93593999999999,800,600,2604
675,2605,017844,Pemberton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPS/CYPS_E-full-e.jpeg,50.30278,-122.74203999999999,800,600,2605
676,2606,017845,Port Alberni: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBS8/CBS8_NW-full-e.jpeg,49.31712,-124.9269,800,600,2606
677,2608,017847,Powell River: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPW/CYPW_W-full-e.jpeg,49.833870000000005,-124.49798,800,600,2608
678,2610,017849,Prince George: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYXS/CYXS_NE-full-e.jpeg,53.8898,-122.67898999999998,800,600,2610
679,2613,017853,Prince Rupert: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPR/CYPR_E-full-e.jpeg,54.2905,-123.13311999999999,800,600,2613
680,2615,017856,Quesnel: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQZ/CYQZ_NW-full-e.jpeg,53.02689,-122.50493,800,600,2615
681,2617,017858,Quesnel: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQZ/CYQZ_S-full-e.jpeg,35.910068599999995,-78.43469540000001,800,600,2617
682,2618,017859,Revelstoke: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYRV/CYRV_NW-full-e.jpeg,50.96711,-118.18305,800,600,2618
683,2621,017862,Salmon Arm: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZAM/CZAM_NE-full-e.jpeg,50.68605,-119.23281999999999,800,600,2621
684,2623,017864,Salt Spring Island - Ganges Harbour: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM21/TM21_N-full-e.jpeg,48.85429,-123.49771000000001,800,600,2623
685,2624,017865,Salt Spring Island - Ganges Harbour: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM21/TM21_E-full-e.jpeg,48.853970000000004,-123.49708000000001,800,600,2624
686,2626,017867,Sandspit: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZP/CYZP_W-full-e.jpeg,53.257169999999995,-131.81775,800,600,2626
687,2628,017869,Saturna Island - East Point: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM20/TM20_N-full-e.jpeg,48.78326,-123.04525,800,600,2628
688,2631,017872,Smithers: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYD/CYYD_NW-full-e.jpeg,54.82496,-127.1826,800,600,2631
689,2633,017874,Squamish: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSE/CYSE_N-full-e.jpeg,49.78229,-123.15961999999999,800,600,2633
690,2634,017876,Tsay Keh: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBN9/CBN9_NW-full-e.jpeg,56.89885,-124.95993999999999,800,600,2634
691,2637,017879,Vernon: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYVK/CYVK_NE-full-e.jpeg,50.24662,-119.33044,800,600,2637
692,2639,017881,West Vancouver: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM18/TM18_W-full-e.jpeg,49.34491,-123.18173999999999,800,600,2639
693,2641,017883,Whistler Heliport: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBE9/CBE9_SW-full-e.jpeg,50.16887,-122.90406999999999,800,600,2641
694,2642,017884,Whistler Heliport: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CBE9/CBE9_SE-full-e.jpeg,50.168690000000005,-122.90413999999998,800,600,2642
695,2643,017885,Whistler Radar: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_N-full-e.jpeg,50.0664,-123.11013999999999,800,600,2643
696,2644,017886,Whistler Radar: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_NE-full-e.jpeg,50.06617,-123.11001999999999,800,600,2644
697,2645,017887,Whistler Radar: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/TM07/TM07_S-full-e.jpeg,50.06588,-123.11039,800,600,2645
698,2646,017888,Dauphin: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYDN/CYDN_N-full-e.jpeg,51.09995,-100.05538,800,600,2646
699,2648,017890,Lynn Lake: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYYL/CYYL_N-full-e.jpeg,56.86237,-101.07183,800,600,2648
700,2652,017894,Tadoule Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBQ/CYBQ_W-full-e.jpeg,58.70701999999999,-98.5116,800,600,2652
701,2653,017895,Tadoule Lake: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBQ/CYBQ_E-full-e.jpeg,58.70665,-98.51123,800,600,2653
702,2654,017896,Fredericton: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYFC/CYFC_W-full-e.jpeg,45.87239,-66.53090999999999,800,600,2654
703,2657,017899,Miramichi: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCH/CYCH_E-full-e.jpeg,47.00824,-65.46835,800,600,2657
704,2659,017901,St. Stephen: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCS3/CCS3_W-full-e.jpeg,45.20759,-67.25041999999999,800,600,2659
705,2660,017902,St. Stephen: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCS3/CCS3_S-full-e.jpeg,45.20767,-67.2506,800,600,2660
706,2661,017904,Churchill Falls: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZUM/CZUM_E-full-e.jpeg,53.558969999999995,-64.09397,800,600,2661
707,2662,017905,Natuashish: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNH2/CNH2_NW-full-e.jpeg,55.91327,-61.18578,800,600,2662
708,2663,017906,Natuashish: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNH2/CNH2_NE-full-e.jpeg,55.913000000000004,-61.1853,800,600,2663
709,2664,017907,Rigolet: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCZ2/CCZ2_NW-full-e.jpeg,54.17879,-58.45086,800,600,2664
710,2665,017908,Rigolet: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCZ2/CCZ2_NE-full-e.jpeg,54.178380000000004,-58.45146,800,600,2665
711,2666,017910,St. Anthony: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAY/CYAY_NE-full-e.jpeg,51.38771,-56.08764,800,600,2666
712,2667,017912,Winterland: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCC2/CCC2_W-full-e.jpeg,47.137190000000004,-55.32938000000001,800,600,2667
713,2669,017914,Debert: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CCQ3/CCQ3_NE-full-e.jpeg,45.41891,-63.46058000000001,800,600,2669
714,2671,017916,Digby: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYID/CYID_E-full-e.jpeg,44.54554,-65.78902,800,600,2671
715,2673,017920,Port Hawkesbury: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPD/CYPD_W-full-e.jpeg,45.65753,-61.37376,800,600,2673
716,2675,017922,Trenton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTN/CYTN_E-full-e.jpeg,45.61222,-62.621480000000005,800,600,2675
717,2677,017926,Arnprior: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_NW-full-e.jpeg,45.41316,-76.36534,800,600,2677
718,2678,017927,Arnprior: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_SW-full-e.jpeg,45.413309999999996,-76.36558000000001,800,600,2678
719,2679,017928,Arnprior: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNP3/CNP3_SE-full-e.jpeg,45.41345,-76.36586,800,600,2679
720,2681,017930,Attawapiskat: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAT/CYAT_W-full-e.jpeg,52.92726999999999,-82.43171,800,600,2681
721,2682,017931,Bancroft: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNW3/CNW3_NW-full-e.jpeg,45.07342,-77.88061,800,600,2682
722,2684,017933,Big Trout Lake: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTL/CYTL_NW-full-e.jpeg,53.818169999999995,-89.89732,800,600,2684
723,2686,017935,Brockville: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNL3/CNL3_N-full-e.jpeg,45.41372,-75.75048000000001,800,600,2686
724,2688,017937,Burlington Airpark: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CZBA/CZBA_W-full-e.jpeg,43.44399,-79.85307,800,600,2688
725,2690,017939,Centralia: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCE/CYCE_NW-full-e.jpeg,43.288959999999996,-81.50497,800,600,2690
726,2692,017941,Centralia: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCE/CYCE_SE-full-e.jpeg,43.28819,-81.50444,800,600,2692
727,2693,017944,Collingwood: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNY3/CNY3_N-full-e.jpeg,44.44874,-80.15883000000001,800,600,2693
728,2696,017947,Cornwall: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYCC/CYCC_NW-full-e.jpeg,45.09239,-74.56827,800,600,2696
729,2698,017949,Dryden Regional: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHD/CYHD_N-full-e.jpeg,49.82992,-92.74654,800,600,2698
730,2700,017951,Earlton: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYXR/CYXR_E-full-e.jpeg,47.69478,-79.84851,800,600,2700
731,2701,017952,Earlton: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYXR/CYXR_SW-full-e.jpeg,47.69539,-79.84915,800,600,2701
732,2702,017953,Elliot Lake: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYEL/CYEL_W-full-e.jpeg,46.35194,-82.55639000000001,800,600,2702
733,2704,017955,Gore Bay: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZE/CYZE_N-full-e.jpeg,44.4488,-80.15858,800,600,2704
734,2705,017956,Gore Bay: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZE/CYZE_SW-full-e.jpeg,45.884890000000006,-82.56795,800,600,2705
735,2707,017960,Hearst: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYHF/CYHF_NE-full-e.jpeg,49.70929,-83.69391999999999,800,600,2707
736,2709,017964,Kitchener - Waterloo: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYKF/CYKF_N-full-e.jpeg,43.456070000000004,-80.38693,800,600,2709
737,2712,017968,Moosonee: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMO/CYMO_SW-full-e.jpeg,51.29181,-80.60724,800,600,2712
738,2713,017969,Muskoka: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQA/CYQA_N-full-e.jpeg,44.974740000000004,-79.30324,800,600,2713
739,2714,017970,Muskoka: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQA/CYQA_E-full-e.jpeg,44.97444,-79.30364,800,600,2714
740,2715,017971,Oshawa: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOO/CYOO_N-full-e.jpeg,43.9196,-78.89419000000001,800,600,2715
741,2717,017973,Oshawa: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYOO/CYOO_NE-full-e.jpeg,43.919090000000004,-78.8943,800,600,2717
742,2718,017974,Parry Sound: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CNK4/CNK4_NW-full-e.jpeg,45.25188,-79.82544,800,600,2718
743,2720,017976,Peterborough: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYPQ/CYPQ_N-full-e.jpeg,44.23072,-78.35235,800,600,2720
744,2722,017978,Sarnia: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYZR/CYZR_N-full-e.jpeg,42.99508,-82.30686,800,600,2722
745,2724,017981,Smiths Falls: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSH/CYSH_E-full-e.jpeg,44.94831,-75.93933,800,600,2724
746,2725,017982,Smiths Falls: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSH/CYSH_S-full-e.jpeg,44.94766,-75.93998,800,600,2725
747,2726,017984,St. Thomas: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQS/CYQS_SW-full-e.jpeg,42.77036,-81.11076,800,600,2726
748,2727,017985,St. Thomas: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYQS/CYQS_SE-full-e.jpeg,42.774429999999995,-81.10454,800,600,2727
749,2728,017986,Billy Bishop Toronto City: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTZ/CYTZ_E-full-e.jpeg,43.627559999999995,-79.39624,800,600,2728
750,2729,017987,Billy Bishop Toronto City: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYTZ/CYTZ_SW-full-e.jpeg,43.627829999999996,-79.39586,800,600,2729
751,2731,017989,Baie-Comeau: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBC/CYBC_N-full-e.jpeg,49.136379999999996,-68.20186,800,600,2731
752,2733,017991,Baie-Comeau: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYBC/CYBC_SW-full-e.jpeg,49.13661,-68.20113,800,600,2733
753,2734,017992,Bonaventure: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYVB/CYVB_W-full-e.jpeg,48.070890000000006,-65.46067,800,600,2734
754,2735,017993,Bonaventure: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYVB/CYVB_E-full-e.jpeg,48.07152,-65.4602,800,600,2735
755,2736,017994,Charlevoix: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYML/CYML_N-full-e.jpeg,47.59987,-70.23325,800,600,2736
756,2738,017996,Havre St-Pierre: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGV/CYGV_W-full-e.jpeg,50.28297,-63.60547,800,600,2738
757,2739,017997,Havre St-Pierre: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGV/CYGV_E-full-e.jpeg,50.28243,-63.6061,800,600,2739
758,2741,017999,Kuujjuarapik: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGW/CYGW_N-full-e.jpeg,55.28321,-77.76003,800,600,2741
759,2742,018000,Kuujjuarapik: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYGW/CYGW_W-full-e.jpeg,55.28333000000001,-77.76008,800,600,2742
760,2743,018001,La Grande-4: East View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAH/CYAH_E-full-e.jpeg,53.75683000000001,-73.68096,800,600,2743
761,2744,018002,La Grande-4: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYAH/CYAH_SW-full-e.jpeg,53.75676,-73.68051,800,600,2744
762,2745,018003,La Tuque: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLQ/CYLQ_N-full-e.jpeg,47.41449,-72.78649,800,600,2745
763,2746,018004,La Tuque: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYLQ/CYLQ_SW-full-e.jpeg,47.41462,-72.78629000000001,800,600,2746
764,2747,018005,Maniwaki: Northeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMW/CYMW_NE-full-e.jpeg,46.27363,-75.99381,800,600,2747
765,2748,018006,Maniwaki: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYMW/CYMW_S-full-e.jpeg,46.272940000000006,-75.99339,800,600,2748
766,2749,018007,Matagami: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNM/CYNM_NW-full-e.jpeg,49.76169,-77.80237,800,600,2749
767,2750,018008,Matagami: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNM/CYNM_S-full-e.jpeg,49.76143,-77.80297,800,600,2750
768,2751,018009,Mont-Laurier: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CSD4/CSD4_N-full-e.jpeg,46.56073,-75.57769,800,600,2751
769,2753,018011,La Macaza / Mont Tremblant: North View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYFJ/CYFJ_N-full-e.jpeg,46.40503,-74.7791,800,600,2753
770,2754,018012,La Macaza / Mont Tremblant: South View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYFJ/CYFJ_S-full-e.jpeg,46.40497,-74.77923,800,600,2754
771,2755,018013,Natashquan: Northwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNA/CYNA_NW-full-e.jpeg,50.18975,-61.792159999999996,800,600,2755
772,2756,018014,Natashquan: Southwest View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNA/CYNA_SW-full-e.jpeg,50.18932,-61.79233000000001,800,600,2756
773,2757,018015,Natashquan: Southeast View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYNA/CYNA_SE-full-e.jpeg,50.18965,-61.79234,800,600,2757
774,2758,018016,Sherbrooke: West View,http://www.metcam.navcanada.ca/dawc_images/wxcam/CYSC/CYSC_W-full-e.jpeg,45.44041,-71.69203,800,600,2758
